Lake_ID,STN,Site.ID,Lake_Name,Latitude,Longitude,meanTP_yearly,Secchi.depth_avg,Lake.Area
5198,4169,3,opinicon lake,44.55777778,-76.31027778,12.51666667,2.1,12860.01
5199,7000,3,orr lake,44.60805556,-79.80277778,11.3,2.6,3081096.35
5200,7000,3,orr lake,44.60805556,-79.80277778,12.59166667,1.8,3081096.35
5201,7000,3,orr lake,44.60805556,-79.80277778,12.15,2.1,3081096.35
5202,7000,3,orr lake,44.60805556,-79.80277778,14.78,1.8,3081096.35
5203,7000,3,orr lake,44.60805556,-79.80277778,12.625,3,3081096.35
5204,7000,3,orr lake,44.60805556,-79.80277778,11.525,3,3081096.35
5205,7000,3,orr lake,44.60805556,-79.80277778,13.9,3,3081096.35
5206,4187,1,otter lake,44.78611111,-76.125,12.29166667,3.5,5722198.33
5207,4187,1,otter lake,44.78611111,-76.125,7.95,6.5,5722198.33
5208,4187,1,otter lake,44.78611111,-76.125,7.475,7.1,5722198.33
5209,4187,1,otter lake,44.78611111,-76.125,6.2,5.2,5722198.33
5210,4187,3,otter lake,44.78611111,-76.125,6.3,5.5,5722198.33
5211,4187,3,otter lake,44.78611111,-76.125,5.6,7.5,5722198.33
5212,4187,4,otter lake,44.76833333,-76.12694444,5.7,6.3,5722198.33
5213,6916,1,otter lake,45.29444444,-79.16916667,8.25,2.1,5722198.33
5214,6916,1,otter lake,45.29444444,-79.16916667,8.45,4.3,5722198.33
5215,6916,1,otter lake,45.29444444,-79.16916667,10.8,3.5,5722198.33
5216,6916,1,otter lake,45.29444444,-79.16916667,8.6,3.4,5722198.33
5217,6916,1,otter lake,45.29444444,-79.16916667,7.7,3.7,5722198.33
5218,6916,1,otter lake,45.29444444,-79.16916667,5.4,3.9,5722198.33
5219,4193,1,otter lake (big otter),45.2875,-79.96333333,6.85,5.8,4775.06
5220,4193,1,otter lake (big otter),45.2875,-79.96333333,6,6.2,4775.06
5221,4193,1,otter lake (big otter),45.2875,-79.96333333,4.75,6,4775.06
5222,4193,1,otter lake (big otter),45.2875,-79.96333333,5.4,6.3,4775.06
5223,4193,1,otter lake (big otter),45.2875,-79.96333333,6.95,6.5,4775.06
5224,4193,1,otter lake (big otter),45.2875,-79.96333333,6.4,5.7,4775.06
5225,4193,1,otter lake (big otter),45.2875,-79.96333333,7,6,4775.06
5226,4193,1,otter lake (big otter),45.2875,-79.96333333,6,6,4775.06
5227,4193,1,otter lake (big otter),45.2875,-79.96333333,6.9,5.3,4775.06
5228,4193,1,otter lake (big otter),45.2875,-79.96333333,6.4,4.8,4775.06
5229,4193,1,otter lake (big otter),45.2875,-79.96333333,40.7,4.5,4775.06
5230,4193,5,otter lake (big otter),45.2825,-79.8675,3.7,4.8,4775.06
5231,4193,5,otter lake (big otter),45.2825,-79.8675,5.3,3.5,4775.06
5232,4196,2,otter lake (little),45.29472222,-79.94194444,7.4,2.3,2.83
5233,5400,2,otter lake (tock),45.27638889,-78.875,2.95,5,1290204.61
5234,5400,2,otter lake (tock),45.27638889,-78.875,3.3,3.1,1290204.61
5235,5400,2,otter lake (tock),45.27638889,-78.875,6.45,4.3,1290204.61
5236,5400,2,otter lake (tock),45.27638889,-78.875,31.975,5.2,1290204.61
5237,5400,2,otter lake (tock),45.27638889,-78.875,5.4,5.4,1290204.61
5238,5400,2,otter lake (tock),45.27638889,-78.875,5.2,4.5,1290204.61
5239,5400,2,otter lake (tock),45.27638889,-78.875,4.3,3.7,1290204.61
5240,5400,2,otter lake (tock),45.27638889,-78.875,3.7,3.9,1290204.61
5241,7002,1,otty lake,44.8425,-76.2225,17.16666667,4.3,6405561.37
5242,7002,1,otty lake,44.8425,-76.2225,14.03333333,4.7,6405561.37
5243,7002,1,otty lake,44.8425,-76.2225,12.95833333,5.1,6405561.37
5244,7002,1,otty lake,44.8425,-76.2225,13.39166667,4.9,6405561.37
5245,7002,1,otty lake,44.8425,-76.2225,13.04166667,4.9,6405561.37
5246,7002,1,otty lake,44.8425,-76.2225,12.78333333,5.6,6405561.37
5247,7002,1,otty lake,44.8425,-76.2225,15.03333333,5.2,6405561.37
5248,7002,1,otty lake,44.8425,-76.2225,12.5,6.1,6405561.37
5249,7002,1,otty lake,44.8425,-76.2225,13.58333333,5.5,6405561.37
5250,7002,1,otty lake,44.8425,-76.2225,11.83333333,5.2,6405561.37
5251,7002,1,otty lake,44.8425,-76.2225,11.16,6.1,6405561.37
5252,7002,1,otty lake,44.8425,-76.2225,13.71666667,5.3,6405561.37
5253,7002,1,otty lake,44.8425,-76.2225,11.4,5.8,6405561.37
5254,7002,1,otty lake,44.8425,-76.2225,11.66666667,6.1,6405561.37
5255,7002,1,otty lake,44.8425,-76.2225,13.36666667,5.7,6405561.37
5256,4202,1,oudaze lake,45.45416667,-79.19527778,9.45,2.6,1267655.54
5257,4202,1,oudaze lake,45.45416667,-79.19527778,12.9,3,1267655.54
5258,4202,1,oudaze lake,45.45416667,-79.19527778,7.8,2.1,1267655.54
5259,4202,1,oudaze lake,45.45416667,-79.19527778,10,1.8,1267655.54
5260,4202,1,oudaze lake,45.45416667,-79.19527778,7.2,2.5,1267655.54
5261,4204,1,ouse lake,45.54666667,-78.67388889,10,3,92045.85
5262,4213,1,oxbow lake,45.43333333,-78.97527778,6.1,4,1774.07
5263,4213,1,oxbow lake,45.43333333,-78.97527778,4.75,4.1,1774.07
5264,4213,1,oxbow lake,45.43333333,-78.97527778,4.2,4.3,1774.07
5265,4213,1,oxbow lake,45.43333333,-78.97527778,6.3,4.7,1774.07
5266,4213,1,oxbow lake,45.43333333,-78.97527778,4.9,4.1,1774.07
5267,4213,1,oxbow lake,45.43333333,-78.97527778,5.15,3.7,1774.07
5268,4213,1,oxbow lake,45.43333333,-78.97527778,5.8,3.4,1774.07
5269,4213,1,oxbow lake,45.43333333,-78.97527778,5.5,3.8,1774.07
5270,4213,1,oxbow lake,45.43333333,-78.97527778,5.6,4.3,1774.07
5271,4213,1,oxbow lake,45.43333333,-78.97527778,6.9,3.4,1774.07
5272,4213,1,oxbow lake,45.43333333,-78.97527778,6.7,4,1774.07
5273,4213,1,oxbow lake,45.43333333,-78.97527778,5.6,3.7,1774.07
5274,4213,1,oxbow lake,45.43333333,-78.97527778,6,3.4,1774.07
5275,4213,1,oxbow lake,45.43333333,-78.97527778,5,3.4,1774.07
5276,4213,2,oxbow lake,45.44416667,-78.97166667,8.2,2.5,1774.07
5277,4213,3,oxbow lake,45.43527778,-78.96416667,3.85,5.7,1774.07
5278,4213,3,oxbow lake,45.43527778,-78.96416667,9.7,5.9,1774.07
5279,4213,3,oxbow lake,45.43527778,-78.96416667,5.55,5.6,1774.07
5280,4213,3,oxbow lake,45.43527778,-78.96416667,5.45,5.3,1774.07
5281,4213,3,oxbow lake,45.43527778,-78.96416667,5.35,5,1774.07
5282,4213,3,oxbow lake,45.43527778,-78.96416667,6.15,4.1,1774.07
5283,4213,3,oxbow lake,45.43527778,-78.96416667,6.9,5.8,1774.07
5284,4213,3,oxbow lake,45.43527778,-78.96416667,7.4,4.3,1774.07
5285,4213,3,oxbow lake,45.43527778,-78.96416667,5.4,4.9,1774.07
5286,4213,3,oxbow lake,45.43527778,-78.96416667,6.8,4.7,1774.07
5287,4213,3,oxbow lake,45.43527778,-78.96416667,4.5,3.8,1774.07
5288,4213,3,oxbow lake,45.43527778,-78.96416667,8.4,4.4,1774.07
5289,4213,3,oxbow lake,45.43527778,-78.96416667,10.2,5.8,1774.07
5290,4214,1,oxtongue lake,45.35194444,-78.91583333,10.4,2.5,46608.97
5291,4214,1,oxtongue lake,45.35194444,-78.91583333,6.8,3.8,46608.97
5292,4214,1,oxtongue lake,45.35194444,-78.91583333,6.85,3.1,46608.97
5293,4214,5,oxtongue lake,45.37083333,-78.91861111,8.1,3.1,46608.97
5294,4214,6,oxtongue lake,45.37416667,-78.92083333,5.3,3.2,46608.97
5295,4214,7,oxtongue lake,45.35194444,-78.91583333,8,3,46608.97
5296,4228,1,palette lake,45.41527778,-79.26888889,8.6,4.3,153027.24
5297,4228,1,palette lake,45.41527778,-79.26888889,8.3,4.2,153027.24
5298,4228,1,palette lake,45.41527778,-79.26888889,9,4.6,153027.24
5299,4228,1,palette lake,45.41527778,-79.26888889,10.55,4.9,153027.24
5300,4228,3,palette lake,45.41777778,-79.26916667,8.35,4.8,153027.24
5301,4228,3,palette lake,45.41777778,-79.26916667,14.6,3.2,153027.24
5302,4228,3,palette lake,45.41777778,-79.26916667,19.9,3.1,153027.24
5303,4228,3,palette lake,45.41777778,-79.26916667,11.8,3.2,153027.24
5304,4228,3,palette lake,45.41777778,-79.26916667,12.4,3.2,153027.24
5305,4228,3,palette lake,45.41777778,-79.26916667,9.6,3.6,153027.24
5306,4228,3,palette lake,45.41777778,-79.26916667,18.5,2.6,153027.24
5307,4228,3,palette lake,45.41777778,-79.26916667,12.6,2.1,153027.24
5308,4228,3,palette lake,45.41777778,-79.26916667,17.5,2.9,153027.24
5309,4228,3,palette lake,45.41777778,-79.26916667,9.3,3,153027.24
5310,4230,1,palmerston lake,45.00472222,-76.86444444,5.4,5.5,9011.98
5311,4230,3,palmerston lake,45.01,-76.8575,7.6,5,9011.98
5312,4230,3,palmerston lake,45.01,-76.8575,5.9,4.5,9011.98
5313,4239,3,papineau lake,45.35111111,-77.82388889,3.825,6.4,8449149.63
5314,4239,3,papineau lake,45.35111111,-77.82388889,5.4,8.9,8449149.63
5315,4239,3,papineau lake,45.35111111,-77.82388889,5.4,4.4,8449149.63
5316,4240,2,papineau lake,46.18888889,-78.725,12.8,3.6,8449149.63
5317,4240,2,papineau lake,46.18888889,-78.725,10.45,3.6,8449149.63
5318,4240,2,papineau lake,46.18888889,-78.725,8.65,4.3,8449149.63
5319,4240,2,papineau lake,46.18888889,-78.725,9.6,4.2,8449149.63
5320,4240,2,papineau lake,46.18888889,-78.725,9.35,3.8,8449149.63
5321,4240,2,papineau lake,46.18888889,-78.725,11.35,2.5,8449149.63
5322,4240,2,papineau lake,46.18888889,-78.725,7.4,3.1,8449149.63
5323,4240,2,papineau lake,46.18888889,-78.725,6.7,3.2,8449149.63
5324,4240,2,papineau lake,46.18888889,-78.725,10.5,3,8449149.63
5325,4240,2,papineau lake,46.18888889,-78.725,10,2.9,8449149.63
5326,4240,2,papineau lake,46.18888889,-78.725,9.7,3.1,8449149.63
5327,4240,2,papineau lake,46.18888889,-78.725,39.6,2.9,8449149.63
5328,4323,2,patterson lake,45.00777778,-76.52666667,11.1,4.9,1612569.77
5329,4323,2,patterson lake,45.00777778,-76.52666667,8.1,5.6,1612569.77
5330,4323,2,patterson lake,45.00777778,-76.52666667,8.4,5.6,1612569.77
5331,4323,2,patterson lake,45.00777778,-76.52666667,8.9,5.3,1612569.77
5332,4323,2,patterson lake,45.00777778,-76.52666667,9.9,5.8,1612569.77
5333,4271,3,paudash lake,44.95,-78.05,5.1,5,56467.23
5334,4271,3,paudash lake,44.95,-78.05,6,4.9,56467.23
5335,4271,3,paudash lake,44.95,-78.05,4.9,5.1,56467.23
5336,4271,3,paudash lake,44.95,-78.05,5.8,5.5,56467.23
5337,4271,3,paudash lake,44.95,-78.05,6,5,56467.23
5338,4271,6,paudash lake,44.95222222,-78.05888889,7.9,3.8,56467.23
5339,4271,7,paudash lake,44.97277778,-78.06111111,5.9,3.8,56467.23
5340,4288,1,peck lake,45.54944444,-78.65277778,7.4,5.5,75994.28
5341,4292,1,pelaw lake,45.22,-78.54027778,6,3.3,387013.82
5342,4292,1,pelaw lake,45.22,-78.54027778,6,2.9,387013.82
5343,4292,1,pelaw lake,45.22,-78.54027778,5.15,4,387013.82
5344,4292,1,pelaw lake,45.22,-78.54027778,5.95,4.4,387013.82
5345,4292,1,pelaw lake,45.22,-78.54027778,6.85,4.1,387013.82
5346,4292,1,pelaw lake,45.22,-78.54027778,5.9,4.5,387013.82
5347,4292,1,pelaw lake,45.22,-78.54027778,3.4,4.1,387013.82
5348,4292,1,pelaw lake,45.22,-78.54027778,7.7,3.2,387013.82
5349,4292,1,pelaw lake,45.22,-78.54027778,7.9,3.4,387013.82
5350,4292,1,pelaw lake,45.22,-78.54027778,9,3.1,387013.82
5351,4292,1,pelaw lake,45.22,-78.54027778,6.9,3.6,387013.82
5352,4292,1,pelaw lake,45.22,-78.54027778,7.7,3.5,387013.82
5353,4292,1,pelaw lake,45.22,-78.54027778,4.2,3.8,387013.82
5354,6683,1,pells lake,45.39555556,-79.0625,11.8,2,368581.28
5355,4297,1,pen lake,45.45416667,-78.37944444,8.75,3.9,3901663.77
5356,4303,1,pender lake,45.32333333,-79.86861111,4.5,5,2.84
5357,4303,1,pender lake,45.32333333,-79.86861111,5.8,3.9,2.84
5358,4307,1,penfold lake,45.26583333,-79.27861111,16.4,2.8,346064.84
5359,4309,2,peninsula lake,45.3325,-79.06833333,11.2,4.8,2.83
5360,4309,2,peninsula lake,45.3325,-79.06833333,12.4,4.3,2.83
5361,4309,2,peninsula lake,45.3325,-79.06833333,8.15,4.7,2.83
5362,4309,2,peninsula lake,45.3325,-79.06833333,14.75,4.5,2.83
5363,4309,2,peninsula lake,45.3325,-79.06833333,9.2,4.5,2.83
5364,4309,2,peninsula lake,45.3325,-79.06833333,8.2,4.4,2.83
5365,4309,2,peninsula lake,45.3325,-79.06833333,11.5,4,2.83
5366,4309,2,peninsula lake,45.3325,-79.06833333,9.35,4,2.83
5367,4309,2,peninsula lake,45.3325,-79.06833333,10.8,4.6,2.83
5368,4309,2,peninsula lake,45.3325,-79.06833333,8.6,4.5,2.83
5369,4309,2,peninsula lake,45.3325,-79.06833333,14.3,3.8,2.83
5370,4309,4,peninsula lake,45.33666667,-79.085,12.95,2.9,2.83
5371,4309,4,peninsula lake,45.33666667,-79.085,6.95,3.6,2.83
5372,4309,5,peninsula lake,45.34777778,-79.11888889,12.05,2.5,2.83
5373,4309,5,peninsula lake,45.34777778,-79.11888889,7.2,3.4,2.83
5374,4309,8,peninsula lake,45.34111111,-79.13,11.8,4.3,2.83
5375,4309,9,peninsula lake,45.34388889,-79.11277778,10.7,4.5,2.83
5376,4309,10,peninsula lake,45.35138889,-79.12138889,10.1,4.6,2.83
5377,4309,11,peninsula lake,45.33555556,-79.10333333,10.95,4.6,2.83
5378,4309,12,peninsula lake,45.32888889,-79.10916667,9.05,4.5,2.83
5379,4309,13,peninsula lake,45.34722222,-79.08027778,23.65,3.3,2.83
5380,4309,14,peninsula lake,45.33361111,-79.085,9.55,4.1,2.83
5381,4309,15,peninsula lake,45.33,-79.0675,10.65,4.3,2.83
5382,7003,1,penyck lake (pennick),44.84888889,-76.71527778,14.2,3.4,199899.31
5383,7003,1,penyck lake (pennick),44.84888889,-76.71527778,13.5,2.3,199899.31
5384,7003,1,penyck lake (pennick),44.84888889,-76.71527778,11.7,2.6,199899.31
5385,7003,1,penyck lake (pennick),44.84888889,-76.71527778,10.95,4.1,199899.31
5386,7003,1,penyck lake (pennick),44.84888889,-76.71527778,10.7,4,199899.31
5387,7003,1,penyck lake (pennick),44.84888889,-76.71527778,10.25,3.9,199899.31
5388,7003,1,penyck lake (pennick),44.84888889,-76.71527778,12.65,3.9,199899.31
5389,7003,1,penyck lake (pennick),44.84888889,-76.71527778,9.4,4.6,199899.31
5390,7003,1,penyck lake (pennick),44.84888889,-76.71527778,7.9,4,199899.31
5391,7003,1,penyck lake (pennick),44.84888889,-76.71527778,9.8,2.9,199899.31
5392,7003,1,penyck lake (pennick),44.84888889,-76.71527778,22.8,2.8,199899.31
5393,7003,1,penyck lake (pennick),44.84888889,-76.71527778,10.6,3.4,199899.31
5394,7003,1,penyck lake (pennick),44.84888889,-76.71527778,10.2,3.8,199899.31
5395,4312,1,perbeth lake (fisher),45.53333333,-79.2,7.9,2.7,270178.91
5396,4312,1,perbeth lake (fisher),45.53333333,-79.2,8.8,3.9,270178.91
5397,4318,1,percy lake (pine),45.22472222,-75.3625,3.25,4,2.82
5398,4318,1,percy lake (pine),45.22472222,-75.3625,4.25,4.5,2.82
5399,4318,1,percy lake (pine),45.22472222,-75.3625,4.1,4.3,2.82
5400,4318,1,percy lake (pine),45.22472222,-75.3625,5,4.4,2.82
5401,4318,1,percy lake (pine),45.22472222,-75.3625,4.7,5.2,2.82
5402,4318,1,percy lake (pine),45.22472222,-75.3625,6.3,4,2.82
5403,4318,1,percy lake (pine),45.22472222,-75.3625,13,4.2,2.82
5404,4318,1,percy lake (pine),45.22472222,-75.3625,5.1,4.8,2.82
5405,4318,2,percy lake (pine),45.225,-75.36222222,14.1,3.3,2.82
5406,4318,3,percy lake (pine),45.2025,-78.35277778,4.7,4.1,2.82
5407,4318,3,percy lake (pine),45.2025,-78.35277778,4.8,4.6,2.82
5408,4318,3,percy lake (pine),45.2025,-78.35277778,5.8,4.7,2.82
5409,4318,3,percy lake (pine),45.2025,-78.35277778,6.1,4.6,2.82
5410,4324,1,perry lake,45.53333333,-79.23333333,6.2,3.7,109271.47
5411,4324,1,perry lake,45.53333333,-79.23333333,6.2,2.7,109271.47
5412,4324,1,perry lake,45.53333333,-79.23333333,5.9,3,109271.47
5413,4324,1,perry lake,45.53333333,-79.23333333,4.4,5,109271.47
5414,4324,1,perry lake,45.53333333,-79.23333333,6.9,4,109271.47
5415,4324,1,perry lake,45.53333333,-79.23333333,6.8,4.2,109271.47
5416,4324,1,perry lake,45.53333333,-79.23333333,7.6,3.6,109271.47
5417,4324,1,perry lake,45.53333333,-79.23333333,7.7,2.8,109271.47
5418,4324,1,perry lake,45.53333333,-79.23333333,9.4,2.9,109271.47
5419,4324,1,perry lake,45.53333333,-79.23333333,15.6,3.6,109271.47
5420,4335,1,peters lake,45.53333333,-79.15,17.6,3.5,697297.94
5421,4335,1,peters lake,45.53333333,-79.15,17.45,3.5,697297.94
5422,4335,1,peters lake,45.53333333,-79.15,13,3.5,697297.94
5423,4335,1,peters lake,45.53333333,-79.15,6.6,4,697297.94
5424,4340,1,pevensey lake (loon),45.66666667,-79.21666667,2.85,6.1,1559189.32
5425,4340,1,pevensey lake (loon),45.66666667,-79.21666667,5.5,6.7,1559189.32
5426,4340,1,pevensey lake (loon),45.66666667,-79.21666667,4.2,6.5,1559189.32
5427,4340,1,pevensey lake (loon),45.66666667,-79.21666667,2.8,6.4,1559189.32
5428,4340,1,pevensey lake (loon),45.66666667,-79.21666667,3.5,6.5,1559189.32
5429,4340,1,pevensey lake (loon),45.66666667,-79.21666667,7.5,5.9,1559189.32
5430,4340,1,pevensey lake (loon),45.66666667,-79.21666667,4,6.6,1559189.32
5431,4341,1,pewee lake,45.57194444,-78.52527778,8.55,2.1,25353.82
5432,4352,1,picard lake (big cedar),44.78333333,-78.38333333,8.05,4.7,17413.51
5433,4352,1,picard lake (big cedar),44.78333333,-78.38333333,7.4,5.1,17413.51
5434,4355,1,pickerel lake,45.68333333,-79.30694444,11.53,2.8,5205781.46
5435,4355,1,pickerel lake,45.68333333,-79.30694444,8.15,3,5205781.46
5436,4358,1,pickering lake,45.205,-79.65444444,14.5,1.7,177597.93
5437,4358,1,pickering lake,45.205,-79.65444444,15.3,2,177597.93
5438,4358,1,pickering lake,45.205,-79.65444444,16.1,1.5,177597.93
5439,4358,1,pickering lake,45.205,-79.65444444,16.1,1.5,177597.93
5440,4358,1,pickering lake,45.205,-79.65444444,9.8,1.9,177597.93
5441,4365,1,pigeon lake,44.97138889,-79.47138889,9.1,4.4,554195.98
5442,6919,1,pigeon lake,44.385,-78.50694444,19.45,0.6,554195.98
5443,6919,3,pigeon lake,44.49944444,-78.49972222,15.07142857,3,554195.98
5444,6919,3,pigeon lake,44.49944444,-78.49972222,13.35833333,3.3,554195.98
5445,6919,3,pigeon lake,44.49944444,-78.49972222,16.48333333,2.9,554195.98
5446,6919,3,pigeon lake,44.49944444,-78.49972222,15.01666667,3.2,554195.98
5447,6919,3,pigeon lake,44.49944444,-78.49972222,15.93333333,3,554195.98
5448,6919,3,pigeon lake,44.49944444,-78.49972222,17.65833333,3,554195.98
5449,6919,3,pigeon lake,44.49944444,-78.49972222,14.18333333,3.6,554195.98
5450,6919,3,pigeon lake,44.49944444,-78.49972222,17.85,2.7,554195.98
5451,6919,3,pigeon lake,44.49944444,-78.49972222,13.25,3.1,554195.98
5452,6919,3,pigeon lake,44.49944444,-78.49972222,23.03333333,2.7,554195.98
5453,6919,3,pigeon lake,44.49944444,-78.49972222,13.73333333,2.9,554195.98
5454,6919,3,pigeon lake,44.49944444,-78.49972222,15.55,3,554195.98
5455,6919,3,pigeon lake,44.49944444,-78.49972222,16.68333333,3,554195.98
5456,6919,4,pigeon lake,44.54444444,-78.48416667,19.73333333,4.4,554195.98
5457,6919,6,pigeon lake,44.56277778,-78.46222222,25.68333333,4,554195.98
5458,6919,12,pigeon lake,44.54833333,-78.5225,12.46,4.8,554195.98
5459,6919,12,pigeon lake,44.54833333,-78.5225,18.08,4.6,554195.98
5460,6919,12,pigeon lake,44.54833333,-78.5225,16.74,4.2,554195.98
5461,6919,12,pigeon lake,44.54833333,-78.5225,15.96,4.5,554195.98
5462,6919,12,pigeon lake,44.54833333,-78.5225,17.58,3.8,554195.98
5463,6919,12,pigeon lake,44.54833333,-78.5225,16.46666667,3.2,554195.98
5464,6919,12,pigeon lake,44.54833333,-78.5225,18.27142857,3.2,554195.98
5465,6919,12,pigeon lake,44.54833333,-78.5225,16.35,3.2,554195.98
5466,6919,12,pigeon lake,44.54833333,-78.5225,33.22,3.3,554195.98
5467,6919,12,pigeon lake,44.54833333,-78.5225,15.22,2.2,554195.98
5468,6919,12,pigeon lake,44.54833333,-78.5225,19.2,1.3,554195.98
5469,6919,12,pigeon lake,44.54833333,-78.5225,17,3,554195.98
5470,6919,12,pigeon lake,44.54833333,-78.5225,16.5,3.3,554195.98
5471,6919,13,pigeon lake,44.56861111,-78.48527778,17.83333333,4.2,554195.98
5472,6919,13,pigeon lake,44.56861111,-78.48527778,14.98571429,3.1,554195.98
5473,6919,13,pigeon lake,44.56861111,-78.48527778,14.54166667,3.3,554195.98
5474,6919,13,pigeon lake,44.56861111,-78.48527778,14.50833333,3,554195.98
5475,6919,13,pigeon lake,44.56861111,-78.48527778,13.04166667,3.2,554195.98
5476,6919,13,pigeon lake,44.56861111,-78.48527778,15.93333333,3,554195.98
5477,6919,13,pigeon lake,44.56861111,-78.48527778,14.05,3,554195.98
5478,6919,13,pigeon lake,44.56861111,-78.48527778,13.9,3.5,554195.98
5479,6919,13,pigeon lake,44.56861111,-78.48527778,17.5,2.7,554195.98
5480,6919,13,pigeon lake,44.56861111,-78.48527778,13.48333333,3.2,554195.98
5481,6919,13,pigeon lake,44.56861111,-78.48527778,16.26666667,2.7,554195.98
5482,6919,13,pigeon lake,44.56861111,-78.48527778,13.81666667,2.9,554195.98
5483,6919,13,pigeon lake,44.56861111,-78.48527778,17.61666667,3.2,554195.98
5484,6919,13,pigeon lake,44.56861111,-78.48527778,17.76666667,3,554195.98
5485,6919,15,pigeon lake,44.52055556,-78.5025,18.96666667,3.5,554195.98
5486,6919,15,pigeon lake,44.52055556,-78.5025,15.3875,4.2,554195.98
5487,6919,15,pigeon lake,44.52055556,-78.5025,14.425,3.2,554195.98
5488,6919,15,pigeon lake,44.52055556,-78.5025,16.4125,4,554195.98
5489,6919,15,pigeon lake,44.52055556,-78.5025,16.5,3.7,554195.98
5490,6919,15,pigeon lake,44.52055556,-78.5025,17.38333333,3.2,554195.98
5491,6919,15,pigeon lake,44.52055556,-78.5025,19.75,3.1,554195.98
5492,6919,15,pigeon lake,44.52055556,-78.5025,16.55,3.1,554195.98
5493,6919,15,pigeon lake,44.52055556,-78.5025,21.3,2.5,554195.98
5494,6919,15,pigeon lake,44.52055556,-78.5025,13.28,3.5,554195.98
5495,6919,15,pigeon lake,44.52055556,-78.5025,26.65,2.8,554195.98
5496,6919,15,pigeon lake,44.52055556,-78.5025,14.625,3,554195.98
5497,6919,15,pigeon lake,44.52055556,-78.5025,17.625,3.2,554195.98
5498,6919,15,pigeon lake,44.52055556,-78.5025,16.275,3,554195.98
5499,6919,16,pigeon lake,44.5625,-78.5125,19.35,4.6,554195.98
5500,6919,16,pigeon lake,44.5625,-78.5125,15.38,4,554195.98
5501,6919,16,pigeon lake,44.5625,-78.5125,18.2125,3.9,554195.98
5502,6919,16,pigeon lake,44.5625,-78.5125,15.61666667,3.5,554195.98
5503,6919,16,pigeon lake,44.5625,-78.5125,17.87,3,554195.98
5504,6919,16,pigeon lake,44.5625,-78.5125,16.74166667,3.3,554195.98
5505,6919,16,pigeon lake,44.5625,-78.5125,62.22,3,554195.98
5506,6919,16,pigeon lake,44.5625,-78.5125,15.88,2.6,554195.98
5507,6919,16,pigeon lake,44.5625,-78.5125,21.16666667,1.5,554195.98
5508,6919,16,pigeon lake,44.5625,-78.5125,14.625,3.1,554195.98
5509,6919,16,pigeon lake,44.5625,-78.5125,20.12857143,3.5,554195.98
5510,7260,1,pigeon river,44.33722222,-78.54027778,21.925,2.1,2.83
5511,7260,1,pigeon river,44.33722222,-78.54027778,24.95,2,2.83
5512,205,1,pike lake,43.96527778,-80.81194444,12,2.4,344661.67
5513,205,1,pike lake,43.96527778,-80.81194444,11.45,2.3,344661.67
5514,205,1,pike lake,43.96527778,-80.81194444,13.05833333,2.3,344661.67
5515,205,1,pike lake,43.96527778,-80.81194444,11.16666667,2.9,344661.67
5516,205,1,pike lake,43.96527778,-80.81194444,13.30833333,2.6,344661.67
5517,205,1,pike lake,43.96527778,-80.81194444,12.09,2.9,344661.67
5518,205,1,pike lake,43.96527778,-80.81194444,11.6,2.8,344661.67
5519,205,1,pike lake,43.96527778,-80.81194444,11.01666667,2.9,344661.67
5520,205,1,pike lake,43.96527778,-80.81194444,10.98333333,2.5,344661.67
5521,205,1,pike lake,43.96527778,-80.81194444,20.18333333,2.8,344661.67
5522,205,1,pike lake,43.96527778,-80.81194444,10.68333333,3.1,344661.67
5523,205,1,pike lake,43.96527778,-80.81194444,12.6,3,344661.67
5524,205,1,pike lake,43.96527778,-80.81194444,10.48333333,3.7,344661.67
5525,4369,3,pike lake,44.76472222,-76.365,11.2,6,344661.67
5526,4369,4,pike lake,44.77972222,-76.34583333,13.25,4.6,344661.67
5527,4369,4,pike lake,44.77972222,-76.34583333,22.05,4,344661.67
5528,4369,6,pike lake,44.77916667,-76.34527778,17.9,2,344661.67
5529,4378,3,pine lake,44.94388889,-79.43527778,7.9,3.4,23424.35
5530,4379,1,pine lake,45.06638889,-79.06833333,9.6,4.2,23424.35
5531,4379,1,pine lake,45.06638889,-79.06833333,6.2,4.8,23424.35
5532,4379,1,pine lake,45.06638889,-79.06833333,22,3.5,23424.35
5533,7107,1,pine lake,44.88722222,-76.89777778,14.35,4.4,23424.35
5534,7107,1,pine lake,44.88722222,-76.89777778,10.9,5.8,23424.35
5535,7107,1,pine lake,44.88722222,-76.89777778,11.75,4.8,23424.35
5536,7107,1,pine lake,44.88722222,-76.89777778,7.2,4.8,23424.35
5537,7107,1,pine lake,44.88722222,-76.89777778,8.3,5.1,23424.35
5538,7107,1,pine lake,44.88722222,-76.89777778,5.4,5.4,23424.35
5539,7107,1,pine lake,44.88722222,-76.89777778,11,5.3,23424.35
5540,7107,1,pine lake,44.88722222,-76.89777778,7.05,5.4,23424.35
5541,7107,1,pine lake,44.88722222,-76.89777778,8.4,3.9,23424.35
5542,7107,1,pine lake,44.88722222,-76.89777778,5,4.5,23424.35
5543,4428,1,porcupine lake,45.15305556,-79.00305556,7.8,3,598151.95
5544,4433,1,portage lake,45.26611111,-79.99944444,4.2,4.4,164255.05
5545,4433,1,portage lake,45.26611111,-79.99944444,6.8,2.4,164255.05
5546,7396,1,portage lake,46.72916667,-80.58194444,8.1,4,164255.05
