Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long
OXBOW LAKE,4213,1,452600,785831,2009,3.8,45,26,00,78,58,31
OXBOW LAKE,4213,1,452600,785831,2010,4.3,45,26,00,78,58,31
OXBOW LAKE,4213,1,452600,785831,2011,3.4,45,26,00,78,58,31
OXBOW LAKE,4213,1,452600,785831,2012,4,45,26,00,78,58,31
OXBOW LAKE,4213,1,452600,785831,2013,3.7,45,26,00,78,58,31
OXBOW LAKE,4213,1,452600,785831,2014,3.4,45,26,00,78,58,31
OXBOW LAKE,4213,1,452600,785831,2015,3.4,45,26,00,78,58,31
OXBOW LAKE,4213,2,452639,785818,2002,2.5,45,26,39,78,58,18
OXBOW LAKE,4213,3,452607,785751,2003,5.7,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2004,5.9,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2005,5.6,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2006,5.3,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2008,5,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2009,4.1,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2010,5.8,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2011,4.3,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2012,4.9,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2013,4.7,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2014,3.8,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2015,4.4,45,26,07,78,57,51
OXBOW LAKE,4213,3,452607,785751,2016,5.8,45,26,07,78,57,51
OXTONGUE LAKE,4214,1,452107,785457,2001,3.2,45,21,07,78,54,57
OXTONGUE LAKE,4214,1,452107,785457,2002,2.5,45,21,07,78,54,57
OXTONGUE LAKE,4214,1,452107,785457,2003,3.8,45,21,07,78,54,57
OXTONGUE LAKE,4214,1,452107,785457,2004,3.1,45,21,07,78,54,57
OXTONGUE LAKE,4214,3,452239,785521,2002,3,45,22,39,78,55,21
OXTONGUE LAKE,4214,5,452215,785507,2015,3.1,45,22,15,78,55,07
OXTONGUE LAKE,4214,6,452227,785515,2016,3.2,45,22,27,78,55,15
OXTONGUE LAKE,4214,7,452107,785457,2015,3,45,21,07,78,54,57
PADDY LAKE,6595,1,491600,920200,2003,4.4,49,16,00,92,02,00
PADDY LAKE,6595,1,491600,920200,2004,3.5,49,16,00,92,02,00
PADDY LAKE,6595,1,491600,920200,2005,4.5,49,16,00,92,02,00
PADDY LAKE,6595,1,491600,920200,2006,4,49,16,00,92,02,00
PAGWACHUAN LAKE,4218,1,494436,860021,2002,5,49,44,36,86,00,21
PAGWACHUAN LAKE,4218,1,494436,860021,2003,5.5,49,44,36,86,00,21
PAGWACHUAN LAKE,4218,1,494436,860021,2004,5.3,49,44,36,86,00,21
PALETTE LAKE,4228,1,452455,791608,1992,3,45,24,55,79,16,08
PALETTE LAKE,4228,1,452455,791608,2003,4.3,45,24,55,79,16,08
PALETTE LAKE,4228,1,452455,791608,2004,4.2,45,24,55,79,16,08
PALETTE LAKE,4228,1,452455,791608,2005,4.6,45,24,55,79,16,08
PALETTE LAKE,4228,1,452455,791608,2006,4.9,45,24,55,79,16,08
PALETTE LAKE,4228,2,452511,791611,1992,3.3,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1993,3.3,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1994,3.1,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1995,2.9,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1996,2.7,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1997,4.5,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1998,4.9,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,1999,5.1,45,25,11,79,16,11
PALETTE LAKE,4228,2,452511,791611,2000,3.7,45,25,11,79,16,11
PALETTE LAKE,4228,3,452504,791609,2007,4.8,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2008,3.2,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2009,3.1,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2010,3.2,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2011,3.2,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2012,3.6,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2013,2.6,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2014,2.1,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2015,2.9,45,25,04,79,16,09
PALETTE LAKE,4228,3,452504,791609,2016,3,45,25,04,79,16,09
PALMERSTON LAKE,4230,1,450017,765152,2000,5.5,45,00,17,76,51,52
PALMERSTON LAKE,4230,1,450017,765152,2005,5.5,45,00,17,76,51,52
PALMERSTON LAKE,4230,3,450036,765127,2002,5,45,00,36,76,51,27
PALMERSTON LAKE,4230,3,450036,765127,2003,4.5,45,00,36,76,51,27
PANACHE LAKE,4234,3,461500,812000,1997,4.9,46,15,00,81,20,00
PANACHE LAKE,4234,3,461500,812000,1998,4.5,46,15,00,81,20,00
PANACHE LAKE,4234,3,461500,812000,1999,4.3,46,15,00,81,20,00
PANACHE LAKE,4234,3,461500,812000,2000,3.8,46,15,00,81,20,00
PANACHE LAKE,4234,3,461500,812000,2001,4.4,46,15,00,81,20,00
PANACHE LAKE,4234,3,461500,812000,2002,4.3,46,15,00,81,20,00
PANACHE LAKE,4234,3,461500,812000,2003,5.1,46,15,00,81,20,00
PANACHE LAKE,4234,5,461330,813011,1994,4,46,13,30,81,30,11
PANACHE LAKE,4234,5,461330,813011,1995,5,46,13,30,81,30,11
PANACHE LAKE,4234,6,461526,812755,1993,4.7,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,1994,5.4,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,1995,6.1,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,1996,5.3,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,1999,5.5,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,2000,5.5,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,2001,5,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,2002,5,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,2003,5.4,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,2013,5.2,46,15,26,81,27,55
PANACHE LAKE,4234,6,461526,812755,2014,4.9,46,15,26,81,27,55
PANACHE LAKE,4234,8,461600,812800,1993,4.7,46,16,00,81,28,00
PANACHE LAKE,4234,8,461600,812800,1994,4.1,46,16,00,81,28,00
PANACHE LAKE,4234,8,461600,812800,1995,6.6,46,16,00,81,28,00
PANACHE LAKE,4234,8,461600,812800,1996,5.6,46,16,00,81,28,00
PANACHE LAKE,4234,15,461308,813011,2013,5.8,46,13,08,81,30,11
PANACHE LAKE,4234,15,461308,813011,2014,5.1,46,13,08,81,30,11
PANACHE LAKE,4234,17,461517,812336,2012,5.9,46,15,17,81,23,36
PANACHE LAKE,4234,17,461517,812336,2013,5.5,46,15,17,81,23,36
PANACHE LAKE,4234,17,461517,812336,2014,5.1,46,15,17,81,23,36
PANACHE LAKE,4234,17,461517,812336,2015,4.7,46,15,17,81,23,36
PANACHE LAKE,4234,17,461517,812336,2016,4.9,46,15,17,81,23,36
PANACHE LAKE,4234,18,461401,813358,2013,3.9,46,14,01,81,33,58
PANACHE LAKE,4234,18,461401,813358,2014,4.8,46,14,01,81,33,58
PANACHE LAKE,4234,19,461358,813211,2013,5.1,46,13,58,81,32,11
PANACHE LAKE,4234,19,461358,813211,2014,4.5,46,13,58,81,32,11
PANACHE LAKE,4234,20,461437,813153,2013,2.9,46,14,37,81,31,53
PANACHE LAKE,4234,20,461437,813153,2014,2.8,46,14,37,81,31,53
PANACHE LAKE,4234,21,461424,813043,2013,5.9,46,14,24,81,30,43
PANACHE LAKE,4234,21,461424,813043,2014,6.1,46,14,24,81,30,43
PAPINEAU LAKE,4239,3,452064,774886,2014,6.4,45,20,64,77,48,86
PAPINEAU LAKE,4239,3,452064,774886,2015,8.9,45,20,64,77,48,86
PAPINEAU LAKE,4239,3,452064,774886,2016,4.4,45,20,64,77,48,86
PAPINEAU LAKE,4240,2,461120,784330,2001,3.7,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2002,3.6,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2004,3.6,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2005,4.3,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2006,4.2,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2007,3.8,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2008,2.5,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2009,3.1,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2010,3.2,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2011,3,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2012,2.9,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2013,3.1,46,11,20,78,43,30
PAPINEAU LAKE,4240,2,461120,784330,2014,2.9,46,11,20,78,43,30
PAPINEAU LAKE,4240,3,461110,784358,1997,4.3,46,11,10,78,43,58
PAPINEAU LAKE,4240,3,461110,784358,1998,4,46,11,10,78,43,58
PAPINEAU LAKE,4240,3,461110,784358,1999,4.3,46,11,10,78,43,58
PAPINEAU LAKE,4240,3,461110,784358,2000,3.5,46,11,10,78,43,58
PAPINEAU LAKE,4240,3,461110,784358,2001,4.4,46,11,10,78,43,58
PAPINEAU LAKE,4240,3,461110,784358,2003,3.6,46,11,10,78,43,58
PAPINEAU LAKE,4240,4,461045,784510,2001,4.1,46,10,45,78,45,10
PAPINEAU LAKE,4240,4,461045,784510,2002,3.6,46,10,45,78,45,10
PAT LAKE,4261,1,455618,790831,2001,2.7,45,56,18,79,08,31
PATTEN LAKE,4267,1,463159,834621,2011,3.9,46,31,59,83,46,21
PATTEN LAKE,4267,1,463159,834621,2013,3.8,46,31,59,83,46,21
PATTEN LAKE,4267,1,463159,834621,2014,3.9,46,31,59,83,46,21
PATTERSON LAKE,4323,2,450028,763136,2001,4,45,00,28,76,31,36
PATTERSON LAKE,4323,2,450028,763136,2011,4.9,45,00,28,76,31,36
PATTERSON LAKE,4323,2,450028,763136,2012,5.6,45,00,28,76,31,36
PATTERSON LAKE,4323,2,450028,763136,2013,5.6,45,00,28,76,31,36
PATTERSON LAKE,4323,2,450028,763136,2014,5.3,45,00,28,76,31,36
PATTERSON LAKE,4323,2,450028,763136,2015,5.8,45,00,28,76,31,36
PAUDASH LAKE,4271,3,445700,780300,1997,5,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,1999,5.4,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,2000,4.1,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,2004,5,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,2005,4.9,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,2006,5.1,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,2008,5.5,44,57,00,78,03,00
PAUDASH LAKE,4271,3,445700,780300,2016,5,44,57,00,78,03,00
PAUDASH LAKE,4271,6,445708,780332,2014,3.8,44,57,08,78,03,32
PAUDASH LAKE,4271,7,445822,780340,2014,3.8,44,58,22,78,03,40
PAUDASH LAKE,7346,1,471831,814518,2005,1.8,47,18,31,81,45,18
PAUDASH LAKE,7346,2,471754,814506,2005,2.1,47,17,54,81,45,06
PEARL LAKE,6871,1,441207,810331,2003,6.1,44,12,07,81,03,31
PEARL LAKE,6871,2,441205,810330,2011,5.1,44,12,05,81,03,30
PEARL LAKE,6871,2,441205,810330,2012,3.8,44,12,05,81,03,30
PECK LAKE,4288,1,453258,783910,2002,5.5,45,32,58,78,39,10
PELAW LAKE,4292,1,451312,783225,2003,3.3,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2004,2.9,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2006,4,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2007,4.4,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2008,4.1,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2009,4.5,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2010,4.1,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2011,3.2,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2012,3.4,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2013,3.1,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2014,3.6,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2015,3.5,45,13,12,78,32,25
PELAW LAKE,4292,1,451312,783225,2016,3.8,45,13,12,78,32,25
PELICANPOUCH LAKE,7158,1,495200,945200,1999,1.9,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2000,1.7,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2001,1.7,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2002,1.8,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2003,1.7,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2004,2,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2005,1.8,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2006,1.1,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2007,1.5,49,52,00,94,52,00
PELICANPOUCH LAKE,7158,1,495200,945200,2008,1.4,49,52,00,94,52,00
PELLS LAKE,6683,1,452344,790345,2004,2,45,23,44,79,03,45
PEN LAKE,4297,1,452715,782246,2002,3.9,45,27,15,78,22,46
PENDER LAKE,4303,1,451924,795207,2012,5,45,19,24,79,52,07
PENDER LAKE,4303,1,451924,795207,2014,3.9,45,19,24,79,52,07
PENFOLD LAKE,4307,1,451557,791643,2002,2.8,45,15,57,79,16,43
PENINSULA LAKE,4309,2,451957,790406,1992,3.4,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1993,3.4,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1994,4,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1995,3.8,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1996,5.1,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1997,4.3,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1998,4.1,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,1999,4.9,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2000,4.8,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2001,5.3,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2002,4.8,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2003,4.3,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2004,4.7,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2005,4.5,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2006,4.5,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2007,4.4,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2008,4,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2009,4,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2010,4.6,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2013,4.5,45,19,57,79,04,06
PENINSULA LAKE,4309,2,451957,790406,2014,3.8,45,19,57,79,04,06
PENINSULA LAKE,4309,4,452012,790506,2002,2.9,45,20,12,79,05,06
PENINSULA LAKE,4309,4,452012,790506,2004,3.6,45,20,12,79,05,06
PENINSULA LAKE,4309,5,452052,790708,2002,2.5,45,20,52,79,07,08
PENINSULA LAKE,4309,5,452052,790708,2004,3.4,45,20,52,79,07,08
PENINSULA LAKE,4309,8,452028,790748,2012,4.3,45,20,28,79,07,48
PENINSULA LAKE,4309,9,452038,790646,2012,4.5,45,20,38,79,06,46
PENINSULA LAKE,4309,10,452105,790717,2012,4.6,45,21,05,79,07,17
PENINSULA LAKE,4309,11,452008,790612,2012,4.6,45,20,08,79,06,12
PENINSULA LAKE,4309,12,451944,790633,2012,4.5,45,19,44,79,06,33
PENINSULA LAKE,4309,13,452050,790449,2012,3.3,45,20,50,79,04,49
PENINSULA LAKE,4309,14,452001,790506,2012,4.1,45,20,01,79,05,06
PENINSULA LAKE,4309,15,451948,790403,2012,4.3,45,19,48,79,04,03
PENYCK LAKE (PENNICK),7003,1,445056,764255,1998,3.8,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,1999,3.5,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2000,4.2,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2001,3.8,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2002,3.4,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2003,2.3,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2004,2.6,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2006,4.1,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2007,4,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2008,3.9,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2009,3.9,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2010,4.6,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2011,4,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2012,2.9,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2013,2.8,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2014,3.4,44,50,56,76,42,55
PENYCK LAKE (PENNICK),7003,1,445056,764255,2015,3.8,44,50,56,76,42,55
PERBETH LAKE (FISHER),4312,1,453200,791200,2009,2.7,45,32,00,79,12,00
PERBETH LAKE (FISHER),4312,1,453200,791200,2011,3.6,45,32,00,79,12,00
PERBETH LAKE (FISHER),4312,1,453200,791200,2012,3.9,45,32,00,79,12,00
PERCY LAKE (PINE),4318,1,451329,752145,1995,5.2,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,1997,4.7,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,1998,4.5,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,1999,4.7,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2000,5,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2001,4.5,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2003,4,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2004,4.5,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2010,4.3,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2012,4.4,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2013,5.2,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2014,4,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2015,4.2,45,13,29,75,21,45
PERCY LAKE (PINE),4318,1,451329,752145,2016,4.8,45,13,29,75,21,45
PERCY LAKE (PINE),4318,2,451330,752144,2014,3.3,45,13,30,75,21,44
PERCY LAKE (PINE),4318,3,451209,782110,2010,4.1,45,12,09,78,21,10
PERCY LAKE (PINE),4318,3,451209,782110,2012,4.6,45,12,09,78,21,10
PERCY LAKE (PINE),4318,3,451209,782110,2013,4.7,45,12,09,78,21,10
PERCY LAKE (PINE),4318,3,451209,782110,2014,4,45,12,09,78,21,10
PERCY LAKE (PINE),4318,3,451209,782110,2016,4.6,45,12,09,78,21,10
PERRAULT LAKE,4320,1,502008,930910,2015,3.5,50,20,08,93,09,10
PERRAULT LAKE,4320,2,501656,930536,2015,3,50,16,56,93,05,36
PERRY LAKE,4324,1,453200,791400,2007,3.7,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2008,2.7,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2009,3,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2010,5,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2011,4,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2012,4.2,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2013,3.6,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2014,2.8,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2015,2.9,45,32,00,79,14,00
PERRY LAKE,4324,1,453200,791400,2016,3.6,45,32,00,79,14,00
PETERS LAKE,4335,1,453200,790900,2007,3.5,45,32,00,79,09,00
PETERS LAKE,4335,1,453200,790900,2008,3.5,45,32,00,79,09,00
PETERS LAKE,4335,1,453200,790900,2009,3.5,45,32,00,79,09,00
PETERS LAKE,4335,1,453200,790900,2013,4,45,32,00,79,09,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2009,6.1,45,40,00,79,13,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2010,6.7,45,40,00,79,13,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2011,6.5,45,40,00,79,13,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2012,6.4,45,40,00,79,13,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2013,6.5,45,40,00,79,13,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2014,5.9,45,40,00,79,13,00
PEVENSEY LAKE (LOON),4340,1,454000,791300,2016,6.6,45,40,00,79,13,00
PEWEE LAKE,4341,1,453419,783131,2002,2.1,45,34,19,78,31,31
PHARAND LAKE,4344,1,480722,814951,2003,1.8,48,07,22,81,49,51
PHARAND LAKE,4344,2,480708,814849,2003,1.6,48,07,08,81,48,49
PHARAND LAKE,4344,2,480708,814849,2005,2.4,48,07,08,81,48,49
PHARAND LAKE,4344,3,480709,814745,2003,2.1,48,07,09,81,47,45
PHARAND LAKE,4344,4,480746,814713,2005,2.1,48,07,46,81,47,13
PICARD LAKE (BIG CEDAR),4352,1,444700,782300,1998,5.5,44,47,00,78,23,00
PICARD LAKE (BIG CEDAR),4352,1,444700,782300,2001,6.2,44,47,00,78,23,00
PICARD LAKE (BIG CEDAR),4352,1,444700,782300,2002,6,44,47,00,78,23,00
PICARD LAKE (BIG CEDAR),4352,1,444700,782300,2008,4.7,44,47,00,78,23,00
PICARD LAKE (BIG CEDAR),4352,1,444700,782300,2010,5.1,44,47,00,78,23,00
PICKEREL LAKE,4355,1,454100,791825,1998,3,45,41,00,79,18,25
PICKEREL LAKE,4355,1,454100,791825,2000,2.6,45,41,00,79,18,25
PICKEREL LAKE,4355,1,454100,791825,2001,3.2,45,41,00,79,18,25
PICKEREL LAKE,4355,1,454100,791825,2002,2.8,45,41,00,79,18,25
PICKEREL LAKE,4355,1,454100,791825,2003,3,45,41,00,79,18,25
PICKEREL LAKE,7005,1,494816,945056,1997,4.2,49,48,16,94,50,56
PICKEREL LAKE,7005,1,494816,945056,1998,4,49,48,16,94,50,56
PICKEREL LAKE,7005,1,494816,945056,1999,3.9,49,48,16,94,50,56
PICKEREL LAKE,7005,1,494816,945056,2000,4.2,49,48,16,94,50,56
PICKEREL LAKE,7005,1,494816,945056,2001,3.9,49,48,16,94,50,56
PICKEREL LAKE,7005,1,494816,945056,2002,4.1,49,48,16,94,50,56
PICKEREL LAKE,7005,1,494816,945056,2003,4.5,49,48,16,94,50,56
PICKEREL LAKE,7005,3,494815,945105,2009,4.6,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2010,4.9,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2011,5.3,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2012,4.8,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2013,5.2,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2014,4.6,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2015,4.9,49,48,15,94,51,05
PICKEREL LAKE,7005,3,494815,945105,2016,4.1,49,48,15,94,51,05
PICKEREL LAKE,7005,4,494723,945332,2009,4.5,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2010,4.8,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2011,5,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2012,4.5,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2013,5,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2014,4.4,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2015,4.3,49,47,23,94,53,32
PICKEREL LAKE,7005,4,494723,945332,2016,3.9,49,47,23,94,53,32
PICKERING LAKE,4358,1,451218,793916,2011,1.7,45,12,18,79,39,16
PICKERING LAKE,4358,1,451218,793916,2012,2,45,12,18,79,39,16
PICKERING LAKE,4358,1,451218,793916,2013,1.5,45,12,18,79,39,16
PICKERING LAKE,4358,1,451218,793916,2014,1.5,45,12,18,79,39,16
PICKERING LAKE,4358,1,451218,793916,2016,1.9,45,12,18,79,39,16
PIGEON LAKE,4365,1,445817,792817,2002,4.4,44,58,17,79,28,17
PIGEON LAKE,6919,1,442306,783025,2003,0.6,44,23,06,78,30,25
PIGEON LAKE,6919,3,442958,782959,1997,3,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,1998,3.1,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,1999,3,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2000,2.9,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2001,2.9,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2004,3,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2005,3.3,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2006,2.9,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2007,3.2,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2008,3,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2009,3,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2010,3.6,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2011,2.7,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2012,3.1,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2013,2.7,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2014,2.9,44,29,58,78,29,59
PIGEON LAKE,6919,3,442958,782959,2015,3,44,29,58,78,29,59
