Lake.Name,STN,Latitude,Longitude,Site.ID,Year,meanTP_yearly
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2008,10.39166667
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2009,9.991666667
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2010,12.99166667
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2011,9
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2012,11.86666667
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2013,9.716666667
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2014,9.4
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2015,9.62
UPPER STONEY LAKE,5178,44.59111111,-78.02055556,4,2016,8.933333333
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2003,7.82
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2004,6.72
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2005,7.4
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2006,6.5
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2007,6.37
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2008,8.633333333
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2009,7.325
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2010,8.116666667
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2011,7.983333333
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2012,11.28333333
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2013,7.733333333
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2014,8.133333333
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2015,9.16
UPPER STONEY LAKE,5178,44.56444444,-78.06638889,5,2016,7.316666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2003,6.84
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2004,6.84
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2005,7.28
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2006,6.491666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2007,7.441666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2008,8.141666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2009,7.416666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2010,10.15
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2011,7.666666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2012,7.416666667
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2013,7.583333333
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2014,7.6
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2015,7.64
UPPER STONEY LAKE,5178,44.57333333,-78.06555556,6,2016,7.4
UPSALA LAKE,7629,49.02777778,-90.43555556,1,2015,10.2
UPSALA LAKE,7629,49.02777778,-90.43555556,1,2016,13.4
VENETIAN LAKE,5655,46.92527778,-81.24777778,1,2004,6.05
VERMILION LAKE,5657,46.52416667,-81.40055556,2,2002,10.1
VERMILION LAKE,5657,46.51833333,-81.42166667,3,2004,12.05
VERMILION LAKE,5657,46.51833333,-81.42166667,3,2010,8.9
VERMILION LAKE,5657,46.51833333,-81.42166667,3,2012,7.6
VERMILION LAKE,5657,46.51833333,-81.42166667,3,2013,9.7
VERMILION LAKE,5657,46.51833333,-81.42166667,3,2015,10.1
VERMILION LAKE,5657,46.51833333,-81.42166667,3,2016,7.8
VERMILION LAKE,5657,46.52027778,-81.40583333,4,2004,12.35
VERMILION LAKE,5657,46.52333333,-81.36638889,5,2004,7.55
VERNON LAKE,6455,45.32472222,-79.23083333,6,2002,9.5
VERNON LAKE,6455,45.32472222,-79.23083333,6,2004,8
VERNON LAKE,6455,45.32861111,-79.28472222,7,2002,9.3
VERNON LAKE,6455,45.32861111,-79.28472222,7,2004,9.45
VERNON LAKE,6455,45.35,-79.31333333,8,2002,9.85
VERNON LAKE,6455,45.35,-79.31333333,8,2004,9
VERNON LAKE,6455,45.32472222,-79.23083333,9,2009,7.75
VERNON LAKE,6455,45.32472222,-79.23083333,9,2010,8.2
VERNON LAKE,6455,45.32472222,-79.23083333,9,2011,10.2
VERNON LAKE,6455,45.32472222,-79.23083333,9,2012,10.3
VERNON LAKE,6455,45.32472222,-79.23083333,9,2013,8.9
VERNON LAKE,6455,45.32472222,-79.23083333,9,2014,9.8
VERNON LAKE,6455,45.32472222,-79.23083333,9,2015,12.1
VERNON LAKE,6455,45.32472222,-79.23083333,9,2016,9.8
VERNON LAKE,6455,45.35,-79.31333333,10,2009,9.4
VERNON LAKE,6455,45.35,-79.31333333,10,2010,8.5
VERNON LAKE,6455,45.35,-79.31333333,10,2011,10.1
VERNON LAKE,6455,45.35,-79.31333333,10,2012,16.7
VERNON LAKE,6455,45.35,-79.31333333,10,2013,10.3
VERNON LAKE,6455,45.35,-79.31333333,10,2014,10.8
VERNON LAKE,6455,45.35,-79.31333333,10,2015,10.6
VERNON LAKE,6455,45.35,-79.31333333,10,2016,9
VERNON LAKE,6455,45.32861111,-79.28472222,11,2009,8
VERNON LAKE,6455,45.32861111,-79.28472222,11,2010,8.2
VERNON LAKE,6455,45.32861111,-79.28472222,11,2011,9.7
VERNON LAKE,6455,45.32861111,-79.28472222,11,2012,12.1
VERNON LAKE,6455,45.32861111,-79.28472222,11,2013,9.5
VERNON LAKE,6455,45.32861111,-79.28472222,11,2014,8.8
VERNON LAKE,6455,45.32861111,-79.28472222,11,2015,10.3
VERNON LAKE,6455,45.32861111,-79.28472222,11,2016,8.7
VERNON LAKE,6455,45.33138889,-79.29055556,12,2012,6.75
VERNON LAKE,6455,45.32861111,-79.26055556,13,2012,8.75
VERNON LAKE,6455,45.32416667,-79.2325,14,2012,9.8
VERNON LAKE,6455,45.31527778,-79.28222222,15,2012,7.85
VERNON LAKE,6455,45.32055556,-79.30083333,16,2012,7.85
VERNON LAKE,6455,45.33722222,-79.32944444,17,2012,7.85
VERNON LAKE,6455,45.35055556,-79.31027778,18,2012,7.6
VERNON LAKE,6455,45.35611111,-79.33944444,19,2012,9.65
VICTORIA LAKE,7302,48.18944444,-79.88916667,1,2003,13.2
VICTORIA LAKE,7302,48.18944444,-79.88916667,1,2005,11.75
VICTORIA LAKE,7302,48.18944444,-79.88916667,1,2007,14.85
VICTORIA LAKE,7302,48.18722222,-79.87305556,2,2005,11.9
VICTORIA LAKE,7302,48.18722222,-79.87305556,2,2007,15.3
VICTORY LAKE,5666,45.41916667,-78.83083333,1,2002,10.1
VIRTUE LAKE,5673,45.32,-79.82722222,1,2010,10.7
VIRTUE LAKE,5673,45.32,-79.82722222,1,2012,6.1
VIRTUE LAKE,5673,45.32,-79.82722222,1,2013,9.6
VIRTUE LAKE,5673,45.32,-79.82722222,1,2015,11.8
VIRTUE LAKE,5673,45.32027778,-79.82666667,2,2002,8.8
VIXEN LAKE,7423,44.65166667,-78.20444444,1,2006,12.4
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2003,17.4
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2004,16.85
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2005,11.35
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2006,14.95
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2007,17.25
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2008,14.4
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2009,15.9
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2010,26.4
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2011,26.2
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2012,14.1
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2013,13.1
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2014,17.2
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2015,14.6
VOWEL LAKE,5675,45.50138889,-79.96527778,1,2016,16.7
WABASKANG LAKE,6787,50.45305556,-93.22722222,1,2015,14.3
WABASKANG LAKE,6787,50.45305556,-93.22722222,1,2016,11.1
WABASKANG LAKE,6787,50.40833333,-93.21916667,2,2015,15.9
WABASKANG LAKE,6787,50.40833333,-93.21916667,2,2016,12.8
WABASKANG LAKE,6787,50.36083333,-93.21055556,3,2015,18.4
WABASKANG LAKE,6787,50.36083333,-93.21055556,3,2016,17.2
WABASKANG LAKE,6787,50.34416667,-93.25972222,4,2015,21.6
WABASKANG LAKE,6787,50.34416667,-93.25972222,4,2016,11.7
WABE LAKE,5684,45.79861111,-78.09888889,1,2002,9.5
WABIGOON LAKE,5689,49.775,-92.82638889,1,2004,30.05
WABIGOON LAKE,5689,49.775,-92.82638889,1,2005,37.3
WADE LAKE,5695,49.04527778,-80.59361111,1,2010,13.4
WADE LAKE,5695,49.04527778,-80.59361111,1,2012,11
WADE LAKE,5695,49.03444444,-80.5925,2,2010,12.9
WADE LAKE,5695,49.03444444,-80.5925,2,2012,10.1
WADSWORTH LAKE,5696,45.43472222,-77.57555556,1,2003,6.45
WADSWORTH LAKE,5696,45.435,-77.575,2,2004,5.95
WADSWORTH LAKE,5696,45.435,-77.575,2,2011,10.1
WADSWORTH LAKE,5696,45.435,-77.575,2,2015,4.6
WADSWORTH LAKE,5696,45.435,-77.575,2,2016,6.8
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2002,14.6
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2003,11.85
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2004,12.15
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2005,10.45
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2006,12.55
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2007,12.1
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2008,11.55
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2009,11.35
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2010,6.2
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2011,9.2
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2012,6.6
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2013,7.6
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2014,8.6
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2015,11.5
WADSWORTH LAKE,7136,44.84527778,-77.57722222,1,2016,12.5
WAGNER LAKE,7030,44.19027778,-79.13055556,1,2002,31.575
WAGNER LAKE,7030,44.19027778,-79.13055556,1,2004,34.8125
WAGNER LAKE,7030,44.19027778,-79.13055556,1,2005,34.5125
WAGNER LAKE,7030,44.19027778,-79.13055556,1,2006,32.28333333
WAGNER LAKE,7030,44.19027778,-79.13055556,1,2007,39.43333333
WAGNER LAKE,7030,44.19027778,-79.13055556,1,2008,42.975
WAHNAPITEI LAKE,5727,46.73194444,-80.67944444,1,2006,4.25
WAHNAPITEI LAKE,5727,46.73194444,-80.67944444,1,2008,4.95
WAHNAPITEI LAKE,5727,46.73194444,-80.67944444,1,2009,3.95
WAHNAPITEI LAKE,5727,46.73194444,-80.67944444,1,2011,4.7
WAHNAPITEI LAKE,5727,46.73194444,-80.67944444,1,2012,5.1
WAHNAPITEI LAKE,5727,46.71555556,-80.75472222,3,2010,3.2
WAHNAPITEI LAKE,5727,46.71555556,-80.75472222,3,2013,4.8
WAHNAPITEI LAKE,5727,46.71555556,-80.75472222,3,2015,3.8
WAHNAPITEI LAKE,5727,46.67888889,-80.73777778,5,2015,6.8
WAHNAPITEI LAKE,5727,46.67888889,-80.73777778,5,2016,4.2
WAHNAPITEI LAKE,5727,46.67611111,-80.67527778,6,2015,5.1
WAHNAPITEI LAKE,5727,46.67611111,-80.67527778,6,2016,4.6
WAHNAPITEI LAKE,5727,46.69777778,-80.75972222,7,2015,3.9
WAHNAPITEI LAKE,5727,46.69777778,-80.75972222,7,2016,3.3
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2004,7.6
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2005,7.55
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2006,7.35
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2007,7.05
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2008,10.05
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2009,9.35
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2010,8.1
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2011,9.1
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2012,5.6
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2013,7.7
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2014,8.1
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2015,7.8
WAHWASHKESH LAKE,5701,45.72138889,-80.03666667,2,2016,6
WAHWASHKESH LAKE,5701,45.745,-80.05777778,3,2004,8.7
WAHWASHKESH LAKE,5701,45.745,-80.05777778,3,2005,5.95
WAHWASHKESH LAKE,5701,45.745,-80.05777778,3,2006,6.65
WAHWASHKESH LAKE,5701,45.745,-80.05777778,3,2008,9.75
WAHWASHKESH LAKE,5701,45.745,-80.05777778,3,2009,9.75
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2002,9.7
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2003,9.1
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2004,9.4
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2005,9
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2006,5.2
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2007,9.2
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2008,10.35
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2009,9.9
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2010,8.8
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2012,7.1
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2013,17.1
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2014,11.7
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2015,10.1
WAHWASHKESH LAKE,5701,45.74444444,-80.05777778,4,2016,7.8
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2002,8.05
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2003,13.2
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2004,8.2
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2005,7.6
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2006,5.45
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2007,8.5
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2008,11.45
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2009,13.05
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2010,8.3
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2012,7.1
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2013,13.5
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2014,11.3
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2015,12.9
WAHWASHKESH LAKE,5701,45.74583333,-80.05805556,5,2016,7
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2002,8.05
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2003,9.65
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2004,7.8
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2005,10.3
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2008,9.45
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2010,6.9
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2011,8.7
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2012,5.7
WAHWASHKESH LAKE,5701,45.73083333,-80.02166667,6,2014,8.4
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2002,6.8
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2003,8.95
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2004,9.75
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2005,8.75
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2008,10.35
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2010,7
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2011,10.3
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2012,5.5
WAHWASHKESH LAKE,5701,45.74333333,-80.01222222,7,2014,8.1
WAHWASHKESH LAKE,5701,45.68944444,-80.02416667,8,2007,8
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2004,9.15
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2005,6.15
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2006,9.1
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2007,7.95
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2008,5.75
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2009,6.35
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2010,5.2
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2011,6.2
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2012,4.7
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2013,7
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2014,8.4
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2015,8.9
WAHWASHKESH LAKE,5701,45.69722222,-80.04638889,9,2016,4.9
WAHWASHKESH LAKE,5701,45.71833333,-80.02555556,10,2011,9.3
WAHWASHKESH LAKE,5701,45.71833333,-80.02555556,10,2012,6.2
WAHWASHKESH LAKE,5701,45.71833333,-80.02555556,10,2013,12.2
WAHWASHKESH LAKE,5701,45.71833333,-80.02555556,10,2014,8.3
WAHWASHKESH LAKE,5701,45.71833333,-80.02555556,10,2015,9.6
WAHWASHKESH LAKE,5701,45.71833333,-80.02555556,10,2016,6.4
WAHWASHKESH LAKE,5701,45.74083333,-80.01472222,12,2016,7.5
WAHWASHKESH LAKE,5701,45.72638889,-80.02,13,2016,6.2
WAHWASHKESH LAKE,5701,45.72361111,-80.02388889,14,2016,6.2
WAHWASHKESH LAKE,5701,45.71111111,-80.04527778,15,2016,4.9
WAHWASHKESH LAKE,5701,45.70305556,-80.02388889,16,2016,4.8
WAHWASHKESH LAKE,5701,45.69194444,-80.03555556,17,2016,4.7
WAHWASHKESH LAKE,5701,45.74,-80.04305556,18,2016,6.4
WAHWASHKESH LAKE,5701,45.69166667,-80.02888889,19,2016,5.2
WALKER LAKE,5710,45.38222222,-79.08722222,1,2002,15.9
WALKER LAKE,5710,45.38222222,-79.08722222,1,2004,6.9
WALKER LAKE,5710,45.38222222,-79.08722222,1,2005,6.85
WALKER LAKE,5710,45.38222222,-79.08722222,1,2006,8.05
WALKER LAKE,5710,45.38222222,-79.08722222,1,2007,4.05
WALKER LAKE,5710,45.38222222,-79.08722222,1,2008,8.9
WALKER LAKE,5710,45.38222222,-79.08722222,1,2009,8
WALKER LAKE,5710,45.38222222,-79.08722222,1,2010,5.3
WALKER LAKE,5710,45.38222222,-79.08722222,1,2011,6.3
WALKER LAKE,5710,45.38222222,-79.08722222,1,2012,4.8
WALKER LAKE,5710,45.38222222,-79.08722222,1,2013,5.9
WALKER LAKE,5710,45.38222222,-79.08722222,1,2014,5.6
WALKER LAKE,5710,45.38222222,-79.08722222,1,2015,9
WALKER LAKE,5710,45.38222222,-79.08722222,1,2016,5.2
WALKER LAKE,5710,45.38194444,-79.08611111,2,2004,8.45
WALKER LAKE,5712,46.19944444,-81.51305556,2,2004,5.55
WALKER LAKE (WALKERS),6791,48.82,-87.28805556,1,2010,4.6
WALKER LAKE (WALKERS),6791,48.83833333,-87.31194444,2,2010,6.1
WALKINSHAW LAKE,5714,48.63138889,-89.07055556,1,2007,10.5
WANAPITEI RIVER,7548,46.60861111,-80.65638889,1,2012,4.6
WANAPITEI RIVER,7548,46.60861111,-80.65638889,1,2014,3.7
WANAPITEI RIVER,7548,46.60861111,-80.65638889,1,2015,5.1
WANAPITEI RIVER,7548,46.60861111,-80.65638889,1,2016,4.8
WANAPITEI RIVER,7548,46.59722222,-80.63972222,2,2012,9.9
WANAPITEI RIVER,7548,46.59722222,-80.63972222,2,2014,5.7
WANAPITEI RIVER,7548,46.59722222,-80.63972222,2,2015,7
WANAPITEI RIVER,7548,46.59722222,-80.63972222,2,2016,8.4
WANAPITEI RIVER,7548,46.57888889,-80.65472222,3,2012,5.9
WANAPITEI RIVER,7548,46.57888889,-80.65472222,3,2014,4.2
WANAPITEI RIVER,7548,46.57888889,-80.65472222,3,2015,5
WANAPITEI RIVER,7548,46.57888889,-80.65472222,3,2016,6.2
WANAPITEI RIVER,7548,46.55222222,-80.65666667,4,2012,7.1
WANAPITEI RIVER,7548,46.55222222,-80.65666667,4,2014,4
WANAPITEI RIVER,7548,46.55222222,-80.65666667,4,2015,4.7
WANAPITEI RIVER,7548,46.55222222,-80.65666667,4,2016,5.2
WANAPITEI RIVER,7548,46.53555556,-80.67916667,5,2012,7.3
WANAPITEI RIVER,7548,46.53555556,-80.67916667,5,2014,3.8
WANAPITEI RIVER,7548,46.53555556,-80.67916667,5,2015,4.8
WANAPITEI RIVER,7548,46.53555556,-80.67916667,5,2016,4.4
WANAPITEI RIVER,7548,46.52277778,-80.70638889,6,2012,7.1
WANAPITEI RIVER,7548,46.52277778,-80.70638889,6,2014,4.1
WANAPITEI RIVER,7548,46.52277778,-80.70638889,6,2015,5.5
WANAPITEI RIVER,7548,46.52277778,-80.70638889,6,2016,6.1
WAPUS LAKE,7572,49.37055556,-93.94611111,1,2013,11.8
WAPUS LAKE,7572,49.37055556,-93.94611111,1,2015,11.3
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2002,17.1
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2003,10.9
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2004,10.5
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2005,9.65
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2006,8.85
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2007,9.65
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2008,15.2
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2009,12.15
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2010,9.3
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2011,10
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2012,8.6
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2013,13.4
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2014,15
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2015,9.8
WAR EAGLE LAKE,7165,49.75,-94.66666667,1,2016,8.9
WAR EAGLE LAKE,7165,49.74861111,-94.64888889,2,2002,17.75
WAR EAGLE LAKE,7165,49.74861111,-94.64888889,2,2003,9.95
WAR EAGLE LAKE,7165,49.74861111,-94.64888889,2,2004,10.65
WAR EAGLE LAKE,7165,49.74861111,-94.64888889,2,2005,8.95
WARNICA LAKE,5737,48.65333333,-89.29027778,1,2005,7.3
WARNICA LAKE,5737,48.65333333,-89.29027778,1,2006,12.6
WARNICA LAKE,5737,48.65333333,-89.29027778,1,2007,9.85
WARNICA LAKE,5737,48.65333333,-89.29027778,1,2010,4.8
WARNICA LAKE,5737,48.64805556,-89.29027778,2,2012,8.1
WARRENS LAKE,7438,44.80722222,-76.72888889,1,2008,10.9
WARTMAN LAKE,5740,48.67416667,-89.395,1,2005,25.7
WARTMAN LAKE,5740,48.67416667,-89.395,1,2006,10.05
WARTMAN LAKE,5740,48.67416667,-89.395,1,2007,8.7
WARTMAN LAKE,5740,48.67416667,-89.395,1,2010,7.4
WASEOSA LAKE,5741,45.40472222,-79.27555556,1,2002,5.2
WASEOSA LAKE,5741,45.40472222,-79.27555556,1,2003,9.2
WASEOSA LAKE,5741,45.40472222,-79.27555556,1,2004,6.9
WASEOSA LAKE,5741,45.39861111,-79.27,2,2003,5.85
WASEOSA LAKE,5741,45.39861111,-79.27,2,2004,7.2
WASEOSA LAKE,5741,45.39861111,-79.27,2,2005,8.3
WASEOSA LAKE,5741,45.39861111,-79.27,2,2006,6.75
WASEOSA LAKE,5741,45.41027778,-79.27555556,3,2007,13.6
WASEOSA LAKE,5741,45.41027778,-79.27555556,3,2008,8.7
WASEOSA LAKE,5741,45.41027778,-79.27555556,3,2009,8.15
WASEOSA LAKE,5741,45.41027778,-79.27555556,3,2010,9.8
WASEOSA LAKE,5741,45.415,-79.275,4,2014,6.9
WASEOSA LAKE,5741,45.415,-79.275,4,2015,6.8
WASEOSA LAKE,5741,45.415,-79.275,4,2016,8.8
WASEOSA LAKE,5741,45.40694444,-79.27694444,5,2015,6.8
WASEOSA LAKE,5741,45.40694444,-79.27694444,5,2016,8.2
WASI LAKE,7137,46.13277778,-79.28333333,1,2010,20.35
WASI LAKE,7137,46.13888889,-79.22583333,2,2010,20.2
WASI LAKE,7137,46.145,-79.21361111,3,2010,20.55
WASI LAKE,7137,46.13361111,-79.21194444,4,2010,20.75
WASI LAKE,7137,46.13194444,-79.21472222,5,2010,19.45
WASI LAKE,7137,46.14805556,-79.2325,6,2010,22.75
WATABEAG LAKE,5747,48.2725,-80.53972222,1,2003,9.8
WATABEAG LAKE,5747,48.2725,-80.53972222,1,2006,10.6
WATABEAG LAKE,5747,48.2725,-80.53972222,1,2007,10.45
WATABEAG LAKE,5747,48.25277778,-80.53972222,2,2003,10.8
WATABEAG LAKE,5747,48.25277778,-80.53972222,2,2006,15.7
WATABEAG LAKE,5747,48.25277778,-80.53972222,2,2007,10.8
WATABEAG LAKE,5747,48.25222222,-80.57555556,3,2003,6.65
WATABEAG LAKE,5747,48.25222222,-80.57555556,3,2006,8.6
WATABEAG LAKE,5747,48.25222222,-80.57555556,3,2007,6.15
WATABEAG LAKE,5747,48.22888889,-80.57305556,4,2003,6.5
WATABEAG LAKE,5747,48.22888889,-80.57305556,4,2006,10.4
WATABEAG LAKE,5747,48.22888889,-80.57305556,4,2007,7.9
WATABEAG LAKE,5747,48.20416667,-80.57083333,5,2003,8.1
WATABEAG LAKE,5747,48.20416667,-80.57083333,5,2006,12.5
WATABEAG LAKE,5747,48.20416667,-80.57083333,5,2007,6.35
WATABEAG LAKE,5747,48.1825,-80.54333333,6,2003,6.5
WATABEAG LAKE,5747,48.1825,-80.54333333,6,2006,9.5
WATABEAG LAKE,5747,48.25277778,-80.53972222,7,2009,10.75
WATER'S EDGE LAKE,7613,45.44694444,-75.92083333,1,2015,34.05
WATER'S EDGE LAKE,7613,45.44694444,-75.92083333,1,2016,18.51666667
WATERSNAKE LAKE,5752,49.26861111,-82.00638889,1,2006,13.5
WATERSNAKE LAKE,5752,49.25722222,-82.00888889,2,2006,13.15
WATSON LAKE,7516,49.68527778,-87.83805556,1,2010,8
WAUGUIMAKOG LAKE (WILSON),5758,45.90777778,-80.0075,2,2014,11.6
WAVY LAKE,5760,46.3025,-81.09583333,1,2004,6.2
WAWIAGAMA LAKE (ROUND),6850,47.00666667,-80.37361111,1,2004,9.1
