Lake.Name,STN,Site.ID,Latitude,Longitude,Year,Secchi.depth_avg,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
ANSTRUTHER LAKE,96,2,444407,781355,2007,5.5,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2008,5,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2009,5.3,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2012,5.9,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ANSTRUTHER LAKE,96,2,444407,781355,2014,4.9,44,44,7,78,13,55,,44.73527778,,44.73527778,,78.23194444,,78.23194444,,-78.23194444,,-78.23194444
ARDOCH LAKE,2776,1,445553,765146,2004,11,44,55,53,76,51,46,,44.93138889,,44.93138889,,76.86277778,,76.86277778,,-76.86277778,,-76.86277778
ARDOCH LAKE,2776,2,445551,765152,2010,6.8,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2011,5.6,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2012,5.5,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2013,5.9,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2014,5.7,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2015,5.5,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARDOCH LAKE,2776,2,445551,765152,2016,6.4,44,55,51,76,51,52,,44.93083333,,44.93083333,,76.86444444,,76.86444444,,-76.86444444,,-76.86444444
ARGYLE LAKE,7412,1,480243,805142,2005,2.3,48,2,43,80,51,42,,48.04527778,,48.04527778,,80.86166667,,80.86166667,,-80.86166667,,-80.86166667
ARGYLE LAKE,7412,2,480206,805120,2005,2.3,48,2,6,80,51,20,,48.035,,48.035,,80.85555556,,80.85555556,,-80.85555556,,-80.85555556
ARMISHAW LAKE,5041,1,451401,794623,2012,5.5,45,14,1,79,46,23,,45.23361111,,45.23361111,,79.77305556,,79.77305556,,-79.77305556,,-79.77305556
ARMSTRONG LAKE,120,1,495818,942300,1999,4.8,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2000,4.3,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2001,4.6,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2002,4.7,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2003,5.1,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2004,4.7,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2005,4.5,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,120,1,495818,942300,2006,5.2,49,58,18,94,23,0,,49.97166667,,49.97166667,,94.38333333,,94.38333333,,-94.38333333,,-94.38333333
ARMSTRONG LAKE,7452,1,463150,813330,2007,5.2,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2008,4.3,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2009,4.1,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2010,5.2,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2011,5,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2012,5.1,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2013,4.4,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2014,4.4,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2015,4.7,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARMSTRONG LAKE,7452,1,463150,813330,2016,4.5,46,31,50,81,33,30,,46.53055556,,46.53055556,,81.55833333,,81.55833333,,-81.55833333,,-81.55833333
ARNOTT LAKE,123,1,493552,843559,2015,5.5,49,35,52,84,35,59,,49.59777778,,49.59777778,,84.59972222,,84.59972222,,-84.59972222,,-84.59972222
ARROW LAKE,125,2,480853,901911,2004,7.8,48,8,53,90,19,11,,48.14805556,,48.14805556,,90.31972222,,90.31972222,,-90.31972222,,-90.31972222
ARROW LAKE,125,2,480853,901911,2005,8,48,8,53,90,19,11,,48.14805556,,48.14805556,,90.31972222,,90.31972222,,-90.31972222,,-90.31972222
ARROW LAKE,125,3,480844,901857,2012,8,48,8,44,90,18,57,,48.14555556,,48.14555556,,90.31583333,,90.31583333,,-90.31583333,,-90.31583333
ARROW LAKE,125,4,480958,901436,2012,6.5,48,9,58,90,14,36,,48.16611111,,48.16611111,,90.24333333,,90.24333333,,-90.24333333,,-90.24333333
ARROW LAKE,125,5,481025,901205,2012,5.5,48,10,25,90,12,5,,48.17361111,,48.17361111,,90.20138889,,90.20138889,,-90.20138889,,-90.20138889
ARROW LAKE,125,6,481018,901011,2012,6.1,48,10,18,90,10,11,,48.17166667,,48.17166667,,90.16972222,,90.16972222,,-90.16972222,,-90.16972222
ASHBY LAKE,131,2,450540,772145,1996,5.4,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2002,5.1,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2003,5.8,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2004,5.3,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2005,5.5,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2006,5.3,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2007,5.1,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2008,5.1,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2009,5.4,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2010,5.6,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2011,5.4,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2012,5.6,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2013,5.5,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2014,5.1,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2015,5.4,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,2,450540,772145,2016,5.4,45,5,40,77,21,45,,45.09444444,,45.09444444,,77.3625,,77.3625,,-77.3625,,-77.3625
ASHBY LAKE,131,3,450527,772109,1997,6.5,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,1998,6.1,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,1999,5.8,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2000,5.1,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2001,5.6,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2002,5.2,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2003,5.9,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2004,5.3,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2005,5.5,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2006,5.2,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2007,5.3,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2008,5.3,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2009,5.6,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2010,5.9,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2011,5.3,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2012,5.7,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2013,5.4,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2014,5.2,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2015,5.4,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHBY LAKE,131,3,450527,772109,2016,5.3,45,5,27,77,21,9,,45.09083333,,45.09083333,,77.3525,,77.3525,,-77.3525,,-77.3525
ASHIGAMI LAKE,132,1,463900,803400,2006,4.5,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2009,4.5,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2011,4.4,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2012,6.4,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ASHIGAMI LAKE,132,1,463900,803400,2013,5,46,39,0,80,34,0,,46.65,,46.65,,80.56666667,,80.56666667,,-80.56666667,,-80.56666667
ATHELSTANE LAKE,136,1,484605,901408,2012,3.8,48,46,5,90,14,8,,48.76805556,,48.76805556,,90.23555556,,90.23555556,,-90.23555556,,-90.23555556
ATHELSTANE LAKE,136,2,484628,901205,2012,3.8,48,46,28,90,12,5,,48.77444444,,48.77444444,,90.20138889,,90.20138889,,-90.20138889,,-90.20138889
AUSTIN LAKE,6932,1,495352,942234,1997,2.5,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,1998,2.8,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,1999,2.6,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2000,2.4,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2001,2.5,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2002,2.5,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2003,3.1,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2004,2.4,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2005,2.1,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2007,2.3,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2008,2.2,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2009,2.7,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2010,2.6,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2011,2.9,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2012,3,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2013,3.5,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2014,2.4,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2015,2.8,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,1,495352,942234,2016,2.8,49,53,52,94,22,34,,49.89777778,,49.89777778,,94.37611111,,94.37611111,,-94.37611111,,-94.37611111
AUSTIN LAKE,6932,2,495310,942230,2014,2.9,49,53,10,94,22,30,,49.88611111,,49.88611111,,94.375,,94.375,,-94.375,,-94.375
AUSTIN LAKE,6932,3,495311,942231,2006,4.1,49,53,11,94,22,31,,49.88638889,,49.88638889,,94.37527778,,94.37527778,,-94.37527778,,-94.37527778
AYLEN LAKE,160,1,453700,775100,2001,6.9,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
AYLEN LAKE,160,1,453700,775100,2002,5.7,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
AYLEN LAKE,160,1,453700,775100,2003,5.4,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
AYLEN LAKE,160,1,453700,775100,2004,5.5,45,37,0,77,51,0,,45.61666667,,45.61666667,,77.85,,77.85,,-77.85,,-77.85
BABY LAKE,163,1,451545,794634,2003,5,45,15,45,79,46,34,,45.2625,,45.2625,,79.77611111,,79.77611111,,-79.77611111,,-79.77611111
BABY LAKE,163,2,451212,794724,2012,4.8,45,12,12,79,47,24,,45.20333333,,45.20333333,,79.79,,79.79,,-79.79,,-79.79
BABY LAKE,163,2,451212,794724,2014,3.1,45,12,12,79,47,24,,45.20333333,,45.20333333,,79.79,,79.79,,-79.79,,-79.79
BACK LAKE,165,1,451839,795458,2012,4,45,18,39,79,54,58,,45.31083333,,45.31083333,,79.91611111,,79.91611111,,-79.91611111,,-79.91611111
BAGOT LONG LAKE,171,1,451415,763855,1996,5.5,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,1997,5.2,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,1998,5.1,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,1999,4.6,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2000,4.5,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2001,4.4,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2002,4.8,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2003,4.6,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2004,5,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2005,4.5,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2006,4.6,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2007,3.1,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2008,4.5,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2009,5,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2010,4.2,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2011,4,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2012,4.8,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2013,3.8,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2014,4.2,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BAGOT LONG LAKE,171,1,451415,763855,2016,3.3,45,14,15,76,38,55,,45.2375,,45.2375,,76.64861111,,76.64861111,,-76.64861111,,-76.64861111
BALLANTYNE LAKE,7037,1,455837,790903,2001,4.1,45,58,37,79,9,3,,45.97694444,,45.97694444,,79.15083333,,79.15083333,,-79.15083333,,-79.15083333
BALSAM LAKE,6902,2,443759,785022,2001,5.3,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2002,5,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2003,5.5,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2004,6.1,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2005,5.9,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2006,3.9,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2007,4.7,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2008,4.5,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2009,5.4,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2010,4.7,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2011,5.1,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2012,5.5,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2013,5.8,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2014,4.8,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2015,5.1,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,2,443759,785022,2016,5.4,44,37,59,78,50,22,,44.63305556,,44.63305556,,78.83944444,,78.83944444,,-78.83944444,,-78.83944444
BALSAM LAKE,6902,3,443332,785311,2001,4.6,44,33,32,78,53,11,,44.55888889,,44.55888889,,78.88638889,,78.88638889,,-78.88638889,,-78.88638889
BALSAM LAKE,6902,3,443332,785311,2002,4.5,44,33,32,78,53,11,,44.55888889,,44.55888889,,78.88638889,,78.88638889,,-78.88638889,,-78.88638889
BALSAM LAKE,6902,3,443332,785311,2003,4.6,44,33,32,78,53,11,,44.55888889,,44.55888889,,78.88638889,,78.88638889,,-78.88638889,,-78.88638889
BALSAM LAKE,6902,3,443332,785311,2004,4.3,44,33,32,78,53,11,,44.55888889,,44.55888889,,78.88638889,,78.88638889,,-78.88638889,,-78.88638889
BALSAM LAKE,6902,3,443332,785311,2006,3.6,44,33,32,78,53,11,,44.55888889,,44.55888889,,78.88638889,,78.88638889,,-78.88638889,,-78.88638889
BALSAM LAKE,6902,3,443332,785311,2007,3.9,44,33,32,78,53,11,,44.55888889,,44.55888889,,78.88638889,,78.88638889,,-78.88638889,,-78.88638889
BALSAM LAKE,6902,4,443436,785040,1996,4.5,44,34,36,78,50,40,,44.57666667,,44.57666667,,78.84444444,,78.84444444,,-78.84444444,,-78.84444444
BALSAM LAKE,6902,4,443436,785040,1998,4.3,44,34,36,78,50,40,,44.57666667,,44.57666667,,78.84444444,,78.84444444,,-78.84444444,,-78.84444444
BALSAM LAKE,6902,4,443436,785040,2001,6,44,34,36,78,50,40,,44.57666667,,44.57666667,,78.84444444,,78.84444444,,-78.84444444,,-78.84444444
BALSAM LAKE,6902,5,443748,784843,1996,4,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,1997,3.9,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,1998,3.5,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,1999,3.9,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,2000,5.1,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,2001,4.3,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,2002,3.5,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,2003,3.8,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
BALSAM LAKE,6902,5,443748,784843,2004,3.4,44,37,48,78,48,43,,44.63,,44.63,,78.81194444,,78.81194444,,-78.81194444,,-78.81194444
