Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long,,#VALUE!,,Latitude,,#VALUE!,,#VALUE!,,#VALUE!,,Longitude
BUCK LAKE,6186,1,443118,762811,2011,9.666666667,44,31,18,76,28,11,,44.52166667,,44.52166667,,76.46972222,,76.46972222,,-76.46972222,,-76.46972222
BUCK LAKE,6186,1,443118,762811,2012,8.533333333,44,31,18,76,28,11,,44.52166667,,44.52166667,,76.46972222,,76.46972222,,-76.46972222,,-76.46972222
BUCK LAKE,6186,1,443118,762811,2013,9.55,44,31,18,76,28,11,,44.52166667,,44.52166667,,76.46972222,,76.46972222,,-76.46972222,,-76.46972222
BUCK LAKE,6186,1,443118,762811,2014,11.13333333,44,31,18,76,28,11,,44.52166667,,44.52166667,,76.46972222,,76.46972222,,-76.46972222,,-76.46972222
BUCK LAKE,6186,1,443118,762811,2015,9.483333333,44,31,18,76,28,11,,44.52166667,,44.52166667,,76.46972222,,76.46972222,,-76.46972222,,-76.46972222
BUCK LAKE,6186,1,443118,762811,2016,8.216666667,44,31,18,76,28,11,,44.52166667,,44.52166667,,76.46972222,,76.46972222,,-76.46972222,,-76.46972222
BUCK LAKE,6186,2,443233,762703,2007,11,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2008,10.5,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2009,10.25,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2010,12.18571429,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2011,11.93333333,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2012,12.06666667,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2013,11.66666667,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2014,12.73333333,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2015,14.5,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,2,443233,762703,2016,11.71666667,44,32,33,76,27,3,,44.5425,,44.5425,,76.45083333,,76.45083333,,-76.45083333,,-76.45083333
BUCK LAKE,6186,3,443240,762605,2002,19.11666667,44,32,40,76,26,5,,44.54444444,,44.54444444,,76.43472222,,76.43472222,,-76.43472222,,-76.43472222
BUCK LAKE,6186,3,443240,762605,2003,10.39166667,44,32,40,76,26,5,,44.54444444,,44.54444444,,76.43472222,,76.43472222,,-76.43472222,,-76.43472222
BUCK LAKE,6186,3,443240,762605,2004,10.28,44,32,40,76,26,5,,44.54444444,,44.54444444,,76.43472222,,76.43472222,,-76.43472222,,-76.43472222
BUCK LAKE,6186,3,443240,762605,2005,8.383333333,44,32,40,76,26,5,,44.54444444,,44.54444444,,76.43472222,,76.43472222,,-76.43472222,,-76.43472222
BUCK LAKE,6186,4,443108,762722,2005,9.05,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2008,6.6,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2009,11.35,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2010,9.233333333,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2011,9.3,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2012,8.5,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2013,8.6,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2014,10.66666667,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2015,8.85,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,4,443108,762722,2016,8.366666667,44,31,8,76,27,22,,44.51888889,,44.51888889,,76.45611111,,76.45611111,,-76.45611111,,-76.45611111
BUCK LAKE,6186,5,443256,762525,2005,10.6,44,32,56,76,25,25,,44.54888889,,44.54888889,,76.42361111,,76.42361111,,-76.42361111,,-76.42361111
BUCK LAKE,6186,6,443129,762813,2005,10.3,44,31,29,76,28,13,,44.52472222,,44.52472222,,76.47027778,,76.47027778,,-76.47027778,,-76.47027778
BUCK LAKE,6186,7,443053,762835,2005,9.85,44,30,53,76,28,35,,44.51472222,,44.51472222,,76.47638889,,76.47638889,,-76.47638889,,-76.47638889
BUCK LAKE,6186,7,443053,762835,2012,12.9,44,30,53,76,28,35,,44.51472222,,44.51472222,,76.47638889,,76.47638889,,-76.47638889,,-76.47638889
BUCK LAKE,6186,9,443150,762607,2012,9.3,44,31,50,76,26,7,,44.53055556,,44.53055556,,76.43527778,,76.43527778,,-76.43527778,,-76.43527778
BUCK LAKE,6186,10,442951,762816,2015,10.425,44,29,51,76,28,16,,44.4975,,44.4975,,76.47111111,,76.47111111,,-76.47111111,,-76.47111111
BUCK LAKE,6186,10,442951,762816,2016,10.58333333,44,29,51,76,28,16,,44.4975,,44.4975,,76.47111111,,76.47111111,,-76.47111111,,-76.47111111
BUCK LAKE,6186,11,443251,762530,2016,6.683333333,44,32,51,76,25,30,,44.5475,,44.5475,,76.425,,76.425,,-76.425,,-76.425
BUCK LAKE,6186,12,443159,762749,2016,11.36,44,31,59,76,27,49,,44.53305556,,44.53305556,,76.46361111,,76.46361111,,-76.46361111,,-76.46361111
BUCKHORN LAKE (U),7131,1,443306,782048,2002,20.80833333,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2003,21.2,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2004,15.275,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2005,17.45,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2006,18.29,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2007,16.4,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2008,22.38,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2009,17.79,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2010,15.41666667,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2011,18.38333333,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2012,17.6,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2014,15.68333333,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2015,16.01428571,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,1,443306,782048,2016,19.08333333,44,33,6,78,20,48,,44.55166667,,44.55166667,,78.34666667,,78.34666667,,-78.34666667,,-78.34666667
BUCKHORN LAKE (U),7131,2,442714,782546,2002,17.73,44,27,14,78,25,46,,44.45388889,,44.45388889,,78.42944444,,78.42944444,,-78.42944444,,-78.42944444
BUCKHORN LAKE (U),7131,2,442714,782546,2003,20.18,44,27,14,78,25,46,,44.45388889,,44.45388889,,78.42944444,,78.42944444,,-78.42944444,,-78.42944444
BUCKHORN LAKE (U),7131,2,442714,782546,2004,15.8,44,27,14,78,25,46,,44.45388889,,44.45388889,,78.42944444,,78.42944444,,-78.42944444,,-78.42944444
BUCKHORN LAKE (U),7131,2,442714,782546,2005,17.525,44,27,14,78,25,46,,44.45388889,,44.45388889,,78.42944444,,78.42944444,,-78.42944444,,-78.42944444
BUCKHORN LAKE (U),7131,2,442714,782546,2006,17.36,44,27,14,78,25,46,,44.45388889,,44.45388889,,78.42944444,,78.42944444,,-78.42944444,,-78.42944444
BUCKHORN LAKE (U),7131,8,442936,782304,2004,13.75,44,29,36,78,23,4,,44.49333333,,44.49333333,,78.38444444,,78.38444444,,-78.38444444,,-78.38444444
BUCKHORN LAKE (U),7131,9,442714,782545,2015,17.28,44,27,14,78,25,45,,44.45388889,,44.45388889,,78.42916667,,78.42916667,,-78.42916667,,-78.42916667
BUCKHORN LAKE (U),7131,9,442714,782545,2016,16.3,44,27,14,78,25,45,,44.45388889,,44.45388889,,78.42916667,,78.42916667,,-78.42916667,,-78.42916667
BUCKSHOT LAKE,624,1,445925,770432,2005,5.05,44,59,25,77,4,32,,44.99027778,,44.99027778,,77.07555556,,77.07555556,,-77.07555556,,-77.07555556
BUCKSHOT LAKE,624,1,445925,770432,2012,5.1,44,59,25,77,4,32,,44.99027778,,44.99027778,,77.07555556,,77.07555556,,-77.07555556,,-77.07555556
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2002,19.1,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2003,5.7,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2004,5.95,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2006,5.6,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2007,5.35,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2008,8.2,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2009,15.1,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2010,8.9,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2012,28.9,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2013,5.9,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2014,5.2,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2015,5.9,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,1,445940,770350,2016,4.7,44,59,40,77,3,50,,44.99444444,,44.99444444,,77.06388889,,77.06388889,,-77.06388889,,-77.06388889
BUCKSHOT LAKE (INDIAN),625,2,445904,770430,2004,6.2,44,59,4,77,4,30,,44.98444444,,44.98444444,,77.075,,77.075,,-77.075,,-77.075
BUCKSKIN LAKE,626,1,445736,781138,2014,6.5,44,57,36,78,11,38,,44.96,,44.96,,78.19388889,,78.19388889,,-78.19388889,,-78.19388889
BUCKSKIN LAKE,6946,1,445731,781137,2002,9,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2003,6.2,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2004,5.5,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2005,6.8,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2006,8.85,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2007,5.05,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2008,5.15,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2009,5.2,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2010,4.9,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2011,6.8,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2012,6,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2013,6.3,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2014,5.7,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2015,6.5,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUCKSKIN LAKE,6946,1,445731,781137,2016,6.5,44,57,31,78,11,37,,44.95861111,,44.95861111,,78.19361111,,78.19361111,,-78.19361111,,-78.19361111
BUFFY LAKE,7469,1,443068,763854,2009,21.85,44,30,68,76,38,54,,44.51888889,,44.51888889,,76.64833333,,76.64833333,,-76.64833333,,-76.64833333
BUFFY LAKE,7469,1,443068,763854,2010,23.82,44,30,68,76,38,54,,44.51888889,,44.51888889,,76.64833333,,76.64833333,,-76.64833333,,-76.64833333
BUFFY LAKE,7469,1,443068,763854,2011,24.75,44,30,68,76,38,54,,44.51888889,,44.51888889,,76.64833333,,76.64833333,,-76.64833333,,-76.64833333
BUFFY LAKE,7469,1,443068,763854,2012,20.7,44,30,68,76,38,54,,44.51888889,,44.51888889,,76.64833333,,76.64833333,,-76.64833333,,-76.64833333
BUGG LAKE,6020,1,464000,803800,2006,8.25,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2008,32.95,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2009,9.75,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2010,11,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2011,15.3,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2012,9.3,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2013,6.9,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2014,10.3,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2015,10.6,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BUGG LAKE,6020,1,464000,803800,2016,9.1,46,40,0,80,38,0,,46.66666667,,46.66666667,,80.63333333,,80.63333333,,-80.63333333,,-80.63333333
BURCHELL LAKE,645,1,483554,903715,2010,3.1,48,35,54,90,37,15,,48.59833333,,48.59833333,,90.62083333,,90.62083333,,-90.62083333,,-90.62083333
BURDITT LAKE,646,1,485800,934600,2006,10.3,48,58,0,93,46,0,,48.96666667,,48.96666667,,93.76666667,,93.76666667,,-93.76666667,,-93.76666667
BURDITT LAKE,646,2,485920,934450,2014,7.9,48,59,20,93,44,50,,48.98888889,,48.98888889,,93.74722222,,93.74722222,,-93.74722222,,-93.74722222
BURDITT LAKE,646,2,485920,934450,2015,8.6,48,59,20,93,44,50,,48.98888889,,48.98888889,,93.74722222,,93.74722222,,-93.74722222,,-93.74722222
BURDITT LAKE,646,2,485920,934450,2016,9.4,48,59,20,93,44,50,,48.98888889,,48.98888889,,93.74722222,,93.74722222,,-93.74722222,,-93.74722222
BURK LAKE (NL),649,1,484003,892627,2005,5.9,48,40,3,89,26,27,,48.6675,,48.6675,,89.44083333,,89.44083333,,-89.44083333,,-89.44083333
BURK LAKE (NL),649,1,484003,892627,2006,6.65,48,40,3,89,26,27,,48.6675,,48.6675,,89.44083333,,89.44083333,,-89.44083333,,-89.44083333
BURK LAKE (NL),649,1,484003,892627,2007,5.1,48,40,3,89,26,27,,48.6675,,48.6675,,89.44083333,,89.44083333,,-89.44083333,,-89.44083333
BURK LAKE (NL),649,1,484003,892627,2016,6.1,48,40,3,89,26,27,,48.6675,,48.6675,,89.44083333,,89.44083333,,-89.44083333,,-89.44083333
BURK LAKE (NL),649,2,483919,892621,2005,6,48,39,19,89,26,21,,48.65527778,,48.65527778,,89.43916667,,89.43916667,,-89.43916667,,-89.43916667
BURK LAKE (NL),649,2,483919,892621,2006,6.85,48,39,19,89,26,21,,48.65527778,,48.65527778,,89.43916667,,89.43916667,,-89.43916667,,-89.43916667
BURK LAKE (NL),649,2,483919,892621,2007,5.05,48,39,19,89,26,21,,48.65527778,,48.65527778,,89.43916667,,89.43916667,,-89.43916667,,-89.43916667
BURK LAKE (NL),649,2,483919,892621,2016,5.8,48,39,19,89,26,21,,48.65527778,,48.65527778,,89.43916667,,89.43916667,,-89.43916667,,-89.43916667
BURNS LAKE,656,1,463543,830647,2004,3.15,46,35,43,83,6,47,,46.59527778,,46.59527778,,83.11305556,,83.11305556,,-83.11305556,,-83.11305556
BURNS LAKE,6192,1,451901,770532,2003,6.5,45,19,1,77,5,32,,45.31694444,,45.31694444,,77.09222222,,77.09222222,,-77.09222222,,-77.09222222
BURNS LAKE,7577,1,453502,773958,2013,13.5,45,35,2,77,39,58,,45.58388889,,45.58388889,,77.66611111,,77.66611111,,-77.66611111,,-77.66611111
BURNT LAKE,7500,1,461758,805627,2012,8.8,46,17,58,80,56,27,,46.29944444,,46.29944444,,80.94083333,,80.94083333,,-80.94083333,,-80.94083333
BURNT LAKE,7500,1,461758,805627,2013,12.7,46,17,58,80,56,27,,46.29944444,,46.29944444,,80.94083333,,80.94083333,,-80.94083333,,-80.94083333
BURNT LAKE,7500,1,461758,805627,2014,17.4,46,17,58,80,56,27,,46.29944444,,46.29944444,,80.94083333,,80.94083333,,-80.94083333,,-80.94083333
BURNT LAKE,7500,1,461758,805627,2015,11.7,46,17,58,80,56,27,,46.29944444,,46.29944444,,80.94083333,,80.94083333,,-80.94083333,,-80.94083333
BURNT LAKE,7500,1,461758,805627,2016,10,46,17,58,80,56,27,,46.29944444,,46.29944444,,80.94083333,,80.94083333,,-80.94083333,,-80.94083333
BURNT LAKE (JOSELIN),6947,1,451347,795025,2013,4.4,45,13,47,79,50,25,,45.22972222,,45.22972222,,79.84027778,,79.84027778,,-79.84027778,,-79.84027778
BURNT LAKE (JOSELIN),6947,3,451346,795027,2002,10.6,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2003,5.35,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2004,5.4,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2005,4.3,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2006,5.05,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2007,3.75,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2008,6.35,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2009,5.35,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2010,5.6,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2011,5.9,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2012,4.2,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2013,5.2,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2014,10,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2015,5.5,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURNT LAKE (JOSELIN),6947,3,451346,795027,2016,6,45,13,46,79,50,27,,45.22944444,,45.22944444,,79.84083333,,79.84083333,,-79.84083333,,-79.84083333
BURR,7649,1,451604,794353,2016,4.2,45,16,4,79,43,53,,45.26777778,,45.26777778,,79.73138889,,79.73138889,,-79.73138889,,-79.73138889
BURRIDGE LAKE,663,1,443950,763315,2002,12.05,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2003,16.1,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2004,6.8,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2005,8.75,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2006,10.1,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2007,9.15,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2008,9.35,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
BURRIDGE LAKE,663,1,443950,763315,2009,9,44,39,50,76,33,15,,44.66388889,,44.66388889,,76.55416667,,76.55416667,,-76.55416667,,-76.55416667
