Lake.Name,STN,Site.ID,Latitude,Longitude,Year,meanTP_yearly,d,m,s,d_long,m_long,s_long
BAGOT LONG LAKE,171,1,451415,763855,2005,14.35,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2006,11.85,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2007,8.25,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2008,11.05,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2009,14.25,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2010,15.6,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2011,13.6,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2012,13.7,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2013,32.3,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2014,26.3,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2015,30.8,45,14,15,76,38,55
BAGOT LONG LAKE,171,1,451415,763855,2016,12.1,45,14,15,76,38,55
BAIE FINE,7380,2,460048,813852,2014,5.6,46,00,48,81,38,52
BAIE FINE,7380,3,460140,813343,2014,5,46,01,40,81,33,43
BAIE FINE,7380,3,460140,813343,2015,3.9,46,01,40,81,33,43
BAIE FINE,7380,4,460210,813103,2014,5,46,02,10,81,31,03
BAIE FINE,7380,4,460210,813103,2015,4.3,46,02,10,81,31,03
BAIE FINE,7380,5,460245,813008,2015,6.7,46,02,45,81,30,08
BAKER LAKE (NL),178,1,482600,812619,2006,4.65,48,26,00,81,26,19
BAKER LAKE (NL),178,1,482600,812619,2007,3.75,48,26,00,81,26,19
BAKER LAKE (NL),178,1,482600,812619,2012,4.4,48,26,00,81,26,19
BAKER LAKE (NL),178,2,482551,812617,2006,5.35,48,25,51,81,26,17
BAKER LAKE (NL),178,2,482551,812617,2007,4.3,48,25,51,81,26,17
BAKER LAKE (NL),178,2,482551,812617,2012,3.2,48,25,51,81,26,17
BALSAM LAKE,6902,2,443759,785022,2002,12.75,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2003,12.9083333333333,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2004,10.15,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2005,9.58333333333333,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2006,13.1285714285714,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2007,11.7333333333333,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2008,15.625,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2009,10.5,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2010,11.68,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2011,11.325,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2012,9.14,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2013,9.66666666666667,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2014,10.7,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2015,12.825,44,37,59,78,50,22
BALSAM LAKE,6902,2,443759,785022,2016,9.74,44,37,59,78,50,22
BALSAM LAKE,6902,3,443332,785311,2002,9.5,44,33,32,78,53,11
BALSAM LAKE,6902,3,443332,785311,2003,13.4,44,33,32,78,53,11
BALSAM LAKE,6902,3,443332,785311,2004,18.8,44,33,32,78,53,11
BALSAM LAKE,6902,3,443332,785311,2006,15.6,44,33,32,78,53,11
BALSAM LAKE,6902,3,443332,785311,2007,13.8,44,33,32,78,53,11
BALSAM LAKE,6902,5,443748,784843,2002,12.5,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2003,10.3166666666667,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2004,11.85,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2005,8.65,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2006,8.525,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2007,10.575,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2008,15.225,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2009,10.9916666666667,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2010,17.5083333333333,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2011,14.7,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2012,10.3,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2013,9.78333333333333,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2014,10.22,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2015,18.1375,44,37,48,78,48,43
BALSAM LAKE,6902,5,443748,784843,2016,10.3666666666667,44,37,48,78,48,43
BALSAM LAKE,6902,7,443106,785130,2005,11.6416666666667,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2006,13.05,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2007,13.35,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2008,13.675,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2009,11.0833333333333,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2010,12.5833333333333,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2011,12.9,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2012,11.65,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2013,11.65,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2014,11.08,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2015,12.88,44,31,06,78,51,30
BALSAM LAKE,6902,7,443106,785130,2016,10.84,44,31,06,78,51,30
BALSAM LAKE,6902,8,443330,785310,2006,15.6666666666667,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2007,14.1333333333333,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2008,14.5833333333333,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2009,9.975,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2010,11.6833333333333,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2011,11.2,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2012,10.4333333333333,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2013,10.3,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2014,10.96,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2015,12.6333333333333,44,33,30,78,53,10
BALSAM LAKE,6902,8,443330,785310,2016,9.08333333333333,44,33,30,78,53,10
BALSAM LAKE,6902,9,443430,784816,2006,11.5166666666667,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2007,10.8142857142857,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2008,12.175,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2009,9.39,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2010,9.53333333333333,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2011,8.625,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2012,9.03333333333333,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2013,10.2,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2014,10.55,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2015,12.7,44,34,30,78,48,16
BALSAM LAKE,6902,9,443430,784816,2016,8.8,44,34,30,78,48,16
BANISTER POND,7437,1,440358,782247,2007,54.4,44,03,58,78,22,47
BAPTISTE LAKE,196,1,450700,780300,2002,8.25,45,07,00,78,03,00
BAPTISTE LAKE,196,1,450700,780300,2003,9.1,45,07,00,78,03,00
BAPTISTE LAKE,196,1,450700,780300,2004,9.15,45,07,00,78,03,00
BAPTISTE LAKE,196,1,450700,780300,2012,9.1,45,07,00,78,03,00
BAPTISTE LAKE,196,1,450700,780300,2013,8.7,45,07,00,78,03,00
BAPTISTE LAKE,196,1,450700,780300,2014,5.8,45,07,00,78,03,00
BAPTISTE LAKE,196,1,450700,780300,2016,5.5,45,07,00,78,03,00
BAPTISTE LAKE,196,2,450818,775810,2002,14.9,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2003,13.75,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2004,11.8,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2005,9.7,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2006,11,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2007,9.25,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2008,9.25,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2009,10.7,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2010,15.3,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2011,10.5,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2012,10.6,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2013,16.5,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2014,20.1,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2015,27.7,45,08,18,77,58,10
BAPTISTE LAKE,196,2,450818,775810,2016,22.3,45,08,18,77,58,10
BAPTISTE LAKE,196,3,450725,775738,2013,7.2,45,07,25,77,57,38
BAPTISTE LAKE,196,4,450542,775936,2013,7.1,45,05,42,77,59,36
BARBER LAKE,7413,1,480718,793708,2005,21.05,48,07,18,79,37,08
BARBER LAKE,7413,1,480718,793708,2012,17,48,07,18,79,37,08
BARBER LAKE,7413,2,480723,793632,2005,15.8,48,07,23,79,36,32
BARBER LAKE,7413,2,480723,793632,2012,17,48,07,23,79,36,32
BARBER'S BAY LAKE,7568,1,483622,805229,2013,16.02,48,36,22,80,52,29
BARBER'S BAY LAKE,7568,1,483622,805229,2014,23.8,48,36,22,80,52,29
BARBER'S BAY LAKE,7568,1,483622,805229,2015,17.05,48,36,22,80,52,29
BARBER'S BAY LAKE,7568,2,483640,805250,2013,12.84,48,36,40,80,52,50
BARBER'S BAY LAKE,7568,2,483640,805250,2014,11.8,48,36,40,80,52,50
BARBER'S BAY LAKE,7568,2,483640,805250,2015,12.975,48,36,40,80,52,50
BARBER'S BAY LAKE,7568,3,483716,805247,2013,14.34,48,37,16,80,52,47
BARBER'S BAY LAKE,7568,3,483716,805247,2014,15.3333333333333,48,37,16,80,52,47
BARBER'S BAY LAKE,7568,3,483716,805247,2015,15.55,48,37,16,80,52,47
BARBER'S BAY LAKE,7568,4,483656,805337,2013,13.2,48,36,56,80,53,37
BARBER'S BAY LAKE,7568,4,483656,805337,2014,12.9666666666667,48,36,56,80,53,37
BARBER'S BAY LAKE,7568,4,483656,805337,2015,11.275,48,36,56,80,53,37
BARBER'S BAY LAKE,7568,5,483550,805429,2013,19.44,48,35,50,80,54,29
BARBER'S BAY LAKE,7568,5,483550,805429,2014,19.075,48,35,50,80,54,29
BARBER'S BAY LAKE,7568,5,483550,805429,2015,21,48,35,50,80,54,29
BARBER'S BAY LAKE,7568,6,483653,805434,2013,22.56,48,36,53,80,54,34
BARBER'S BAY LAKE,7568,6,483653,805434,2014,19.175,48,36,53,80,54,34
BARBER'S BAY LAKE,7568,6,483653,805434,2015,20.625,48,36,53,80,54,34
BARBER'S BAY LAKE,7568,7,483655,805423,2014,27.1,48,36,55,80,54,23
BARBER'S BAY LAKE,7568,7,483655,805423,2015,23.6,48,36,55,80,54,23
BARBER'S BAY LAKE,7568,8,483533,805423,2014,22.4,48,35,33,80,54,23
BARBER'S BAY LAKE,7568,8,483533,805423,2015,22.6,48,35,33,80,54,23
BARBER'S BAY LAKE,7568,9,483640,805250,2014,17.8,48,36,40,80,52,50
BARBER'S BAY LAKE,7568,9,483640,805250,2015,17.3,48,36,40,80,52,50
BARK LAKE,206,1,452803,775146,2003,5.35,45,28,03,77,51,46
BARNES LAKE,7428,1,451507,793045,2006,7.95,45,15,07,79,30,45
BARNES LAKE,7428,1,451507,793045,2007,7.4,45,15,07,79,30,45
BARNS LAKE,216,1,453623,780808,2003,10.6,45,36,23,78,08,08
BARNUM LAKE,218,1,483901,891450,2005,10.45,48,39,01,89,14,50
BARNUM LAKE,218,1,483901,891450,2006,9.85,48,39,01,89,14,50
BARNUM LAKE,218,1,483901,891450,2007,9.75,48,39,01,89,14,50
BARNUM LAKE,218,1,483901,891450,2016,8.8,48,39,01,89,14,50
BARNUM LAKE,218,2,483832,891409,2005,10.5,48,38,32,89,14,09
BARNUM LAKE,218,2,483832,891409,2006,9.85,48,38,32,89,14,09
BARNUM LAKE,218,2,483832,891409,2007,9.25,48,38,32,89,14,09
BARNUM LAKE,218,2,483832,891409,2016,6.3,48,38,32,89,14,09
BARRIE'S LAKE,7626,1,432132,802110,2015,23.7,43,21,32,80,21,10
BARRON LAKE (NL),225,1,444952,794450,2002,28.4,44,49,52,79,44,50
BARTER LAKE,229,1,471723,800625,2004,5.95,47,17,23,80,06,25
BARTLE LAKE,6933,3,472958,795000,2002,11.7,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2004,6.45,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2005,6.85,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2006,9.7,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2007,7.85,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2008,8.1,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2009,10.3,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2010,9.4,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2011,5.7,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2012,5.5,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2013,8.4,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2014,6.7,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2015,7,47,29,58,79,50,00
BARTLE LAKE,6933,3,472958,795000,2016,5.8,47,29,58,79,50,00
BARTLETT LAKE (RAINY),4527,1,453159,792938,2016,8.4,45,31,59,79,29,38
BASS LAKE,237,1,444030,783210,2002,8.9,44,40,30,78,32,10
BASS LAKE,237,1,444030,783210,2003,6.75,44,40,30,78,32,10
BASS LAKE,237,1,444030,783210,2004,9.95,44,40,30,78,32,10
BASS LAKE,237,1,444030,783210,2005,6.25,44,40,30,78,32,10
BASS LAKE,237,1,444030,783210,2006,9.9,44,40,30,78,32,10
BASS LAKE,237,1,444030,783210,2007,8.75,44,40,30,78,32,10
BASS LAKE,238,1,444900,780842,2002,12.25,44,49,00,78,08,42
BASS LAKE,238,1,444900,780842,2006,10.05,44,49,00,78,08,42
BASS LAKE,238,1,444900,780842,2007,10.8,44,49,00,78,08,42
BASS LAKE,238,2,444900,780842,2010,8.4,44,49,00,78,08,42
BASS LAKE,238,2,444900,780842,2012,8.7,44,49,00,78,08,42
BASS LAKE,238,2,444900,780842,2013,9.6,44,49,00,78,08,42
BASS LAKE,238,2,444900,780842,2014,11.3,44,49,00,78,08,42
BASS LAKE,238,2,444900,780842,2015,9.2,44,49,00,78,08,42
BASS LAKE,238,2,444900,780842,2016,12,44,49,00,78,08,42
BASS LAKE,239,1,445227,791240,2002,23.65,44,52,27,79,12,40
BASS LAKE,239,1,445227,791240,2003,30,44,52,27,79,12,40
BASS LAKE,239,1,445227,791240,2004,29.45,44,52,27,79,12,40
BASS LAKE,239,1,445227,791240,2005,25.9,44,52,27,79,12,40
BASS LAKE,239,1,445227,791240,2006,27.2,44,52,27,79,12,40
BASS LAKE,239,1,445227,791240,2007,17.3,44,52,27,79,12,40
BASS LAKE,240,1,450627,794155,2003,21.3,45,06,27,79,41,55
BASS LAKE,240,1,450627,794155,2004,5.55,45,06,27,79,41,55
BASS LAKE,242,1,483917,884414,2003,14.7,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2004,31.8,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2005,22.4,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2006,22.25,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2007,9.95,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2008,22,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2009,6.95,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2010,9.8,48,39,17,88,44,14
BASS LAKE,242,1,483917,884414,2013,29.4,48,39,17,88,44,14
BASS LAKE,242,2,483920,884410,2003,19.0666666666667,48,39,20,88,44,10
BASS LAKE,242,2,483920,884410,2004,28,48,39,20,88,44,10
BASS LAKE,242,2,483920,884410,2005,17.2,48,39,20,88,44,10
BASS LAKE,242,2,483920,884410,2006,16.75,48,39,20,88,44,10
BASS LAKE,242,2,483920,884410,2010,9.3,48,39,20,88,44,10
BASS LAKE,242,2,483920,884410,2013,9.6,48,39,20,88,44,10
BASS LAKE,242,3,483611,884408,2012,9.8,48,36,11,88,44,08
BASS LAKE,243,1,464317,805700,2002,19.15,46,43,17,80,57,00
BASS LAKE,243,1,464317,805700,2003,19.95,46,43,17,80,57,00
BASS LAKE,6862,1,444213,810012,2003,6.85,44,42,13,81,00,12
BASS LAKE,6862,1,444213,810012,2004,6.15,44,42,13,81,00,12
BASS LAKE,6935,1,443610,793020,2002,12.1666666666667,44,36,10,79,30,20
BASS LAKE,6935,2,443600,793000,2006,10.9416666666667,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2007,10.075,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2008,8.99,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2009,12.2083333333333,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2010,9.55,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2011,9.64,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2012,10.84,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2013,10.54,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2014,10.88,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2015,11.6,44,36,00,79,30,00
BASS LAKE,6935,2,443600,793000,2016,23.625,44,36,00,79,30,00
BASS LAKE,6936,1,443420,760420,2002,19.55,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2003,18.5,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2004,8.5,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2005,7.9,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2006,6.15,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2007,5.75,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2008,6.35,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2009,6.15,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2010,6.4,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2011,8.9,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2012,10.7,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2014,5.3,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2015,5.5,44,34,20,76,04,20
BASS LAKE,6936,1,443420,760420,2016,5.1,44,34,20,76,04,20
BASSHAUNT LAKE,244,1,450720,782755,2002,6.65,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2003,4.5,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2004,5.4,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2005,4.7,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2006,9.8,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2007,4.3,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2008,4.75,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2009,6.6,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2010,4.2,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2011,5.8,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2012,4.6,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2013,6.4,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2014,5.3,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2015,6.6,45,07,20,78,27,55
BASSHAUNT LAKE,244,1,450720,782755,2016,4.9,45,07,20,78,27,55
BASSHAUNT LAKE,244,2,450724,782748,2016,6,45,07,24,78,27,48
BASSWOOD LAKE,246,1,461900,832230,2002,2.45,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2003,2.15,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2004,2.45,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2005,3.1,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2006,3.4,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2007,3.1,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2010,2.01666666666667,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2011,2.425,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2012,2.1,46,19,00,83,22,30
BASSWOOD LAKE,246,1,461900,832230,2016,2.6,46,19,00,83,22,30
BASTEDO LAKE,248,1,445626,793218,2003,8.2,44,56,26,79,32,18
BAT LAKE,7038,1,445600,784102,2003,20.1,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2004,21.65,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2005,30.15,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2006,15.95,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2007,13.65,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2008,19.45,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2009,15.75,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2010,14.1,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2011,16.3,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2012,16.4,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2013,15.9,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2014,15.9,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2015,17.9,44,56,00,78,41,02
BAT LAKE,7038,1,445600,784102,2016,10.7,44,56,00,78,41,02
BAT LAKE (BEAR/GROWLER),6003,1,450846,783810,2013,8.1,45,08,46,78,38,10
BAT LAKE (BEAR/GROWLER),6003,1,450846,783810,2014,15.8,45,08,46,78,38,10
BAT LAKE (BEAR/GROWLER),6003,1,450846,783810,2015,11.1,45,08,46,78,38,10
BAT LAKE (BEAR/GROWLER),6003,1,450846,783810,2016,6.7,45,08,46,78,38,10
BATWING LAKE,255,1,482613,900938,2010,6.7,48,26,13,90,09,38
BATWING LAKE,255,2,482620,901025,2010,6.5,48,26,20,90,10,25
BATWING LAKE,255,3,482547,900850,2012,6.7,48,25,47,90,08,50
BAXTER LAKE,6929,1,445300,794500,2004,10.25,44,53,00,79,45,00
BAY LAKE,257,1,450135,775140,2002,31.75,45,01,35,77,51,40
BAY LAKE,257,1,450135,775140,2004,5.9,45,01,35,77,51,40
BAY LAKE,257,2,450128,775139,2013,6.9,45,01,28,77,51,39
BAY LAKE,258,1,453027,791320,2002,6.65,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2003,5.65,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2004,6.15,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2005,4.8,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2006,5.9,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2007,4.75,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2008,4.5,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2009,13.6,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2010,6.1,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2011,7.1,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2012,6.3,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2013,5.7,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2014,13.2,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2015,6,45,30,27,79,13,20
BAY LAKE,258,1,453027,791320,2016,5.3,45,30,27,79,13,20
BAY LAKE,258,2,453009,791152,2005,5,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2006,5.75,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2007,4.2,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2008,4.5,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2009,12.65,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2010,6,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2011,6.2,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2012,5.8,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2013,5.4,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2014,4.9,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2015,6.5,45,30,09,79,11,52
BAY LAKE,258,2,453009,791152,2016,5.2,45,30,09,79,11,52
BAY LAKE,258,3,453003,791226,2005,4.75,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2006,5.75,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2007,4.55,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2008,4.2,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2009,8.25,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2010,5.9,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2011,12.6,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2012,5.2,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2013,5.5,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2014,5.5,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2015,6.1,45,30,03,79,12,26
BAY LAKE,258,3,453003,791226,2016,5.3,45,30,03,79,12,26
BAY LAKE,259,1,472211,795129,2006,7.1,47,22,11,79,51,29
BAY LAKE,259,2,472046,795023,2006,8.15,47,20,46,79,50,23
BAY LAKE,259,3,471940,794923,2006,7.45,47,19,40,79,49,23
BAY LAKE,259,4,471830,794817,2006,7.55,47,18,30,79,48,17
BAY LAKE,259,5,472236,795035,2006,6.55,47,22,36,79,50,35
BAY LAKE,259,6,472225,794935,2006,7,47,22,25,79,49,35
BAY LAKE,259,7,472239,795047,2015,7.3,47,22,39,79,50,47
BAY LAKE,259,8,472150,795105,2015,8.2,47,21,50,79,51,05
BAY LAKE,259,9,472005,794958,2015,9.5,47,20,05,79,49,58
BAY OF QUINTE,6937,1,441009,771530,2005,17.4,44,10,09,77,15,30
BAY OF QUINTE,6937,3,440953,765616,2013,35.6333333333333,44,09,53,76,56,16
BEANPOLE LAKE (LONG),266,1,451608,782311,2002,7.3,45,16,08,78,23,11
BEAR LAKE,267,1,452027,784228,2002,7.5,45,20,27,78,42,28
BEAR LAKE,267,1,452027,784228,2015,8.4,45,20,27,78,42,28
